Player,G,MP,%FG_t,Av_Dist(Ft),%FGA_2P,%FGA_0-3,%FGA_3-10,%FGA_10-16,%FGA_16-3P,%FGA_3P,%FG_2P,%FG_0-3,%FG_3-10,%FG_10-16,%FG_16-3P,%FG_3P,%FG_assisted_2P,%FG_assisted_3P,%DunkAttempts,#_Dunks,%FGA_Corner3,%FG_Corner3,Heave_attempts,Heave_#,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PG%,SG%,SF%,PF%,C%,
Johnathan Williams,19.5,276,0.575,6.3,0.9615,0.5515,0.2505,0.077,0.0825,0.0385,0.598,0.784,0.451,0.125,0.45,0,0.6435,,0.209,17,0.5,0,1,0,14.55,0.5825,0.0385,0.40900000000000003,13.8,19.6,16.549999999999997,5.4,0.65,2.7,11.05,13.35,0.5,0.2,0.7,0.122,-1.4,-1.2,-2.6,-0.05,3,6.5,11.3,0.575,0,0.4,0,6.5,10.9,0.598,2.6,4.7,0.5505,6.1,8.4,14.5,1.85,0.65,1.5,1.65,6,15.65,123,113,0,0,0,0.595,0.405,
Johnny OBryant,16.833333333333332,173.66666666666666,0.47300000000000003,11.225,0.8286666666666668,0.296,0.16541666666666668,0.19191666666666665,0.17500000000000002,0.17133333333333334,0.4748333333333333,0.6304166666666667,0.42091666666666666,0.44975000000000004,0.2805,0.5296363636363637,0.8078333333333333,0.9935454545454546,0.05775,2.3333333333333335,0.099363636,0.625,0.16666666666666666,0,13.125,0.5439999999999999,0.17133333333333334,0.19683333333333333,11.433333333333332,14,12.716666666666667,11.658333333333333,0.25,0.9249999999999999,14.608333333333334,20.7,-0.041666667,0.091666667,0.083333333,0.064583333,-1.675,-1.85,-3.525,-0.141666667,1.5833333333333333,8.791666666666666,18.375,0.47300000000000003,1.5333333333333332,3.2916666666666665,0.5296363636363637,7.258333333333334,15.091666666666667,0.4748333333333333,2.6999999999999997,3.5,0.7465,5.133333333333334,6.3,11.416666666666666,3.4333333333333336,0.25,0.5833333333333334,3.4250000000000003,6.308333333333334,21.808333333333334,106.75,113.5,0,0,0.01,0.34,0.744166667,
Jon Barry,47.583333333333336,995.5,0.42524999999999996,17.900000000000002,0.5479166666666667,0.15325,0.049249999999999995,0.079916667,0.26566666666666666,0.45208333333333334,0.44275,0.5826666666666667,0.32158333333333333,0.32216666666666666,0.41324999999999995,0.40225,0.6489166666666667,0.8315,0.004,0.5,0.28450000000000003,0.425,0,0,12.916666666666666,0.5550833333333333,0.45208333333333334,0.217,1.875,9.791666666666666,5.841666666666666,18.083333333333332,2.3000000000000003,0.4916666666666667,15.033333333333333,14.991666666666667,1.4749999999999999,1.2083333333333333,2.6833333333333336,0.10675,-0.241666667,1.1583333333333334,0.9249999999999999,0.9833333333333333,1.75,5.75,13.525,0.42524999999999996,2.433333333333333,6.075,0.40225,3.2916666666666665,7.416666666666667,0.44275,2.4166666666666665,2.875,0.8458333333333333,0.8916666666666666,4.516666666666667,5.3999999999999995,5.908333333333334,2.3000000000000003,0.3416666666666666,2.6,3.8166666666666664,16.366666666666667,109.75,105.5,0.065833333,0.7675,0.163333333,0.02,0,
Jon Brockman,50,523.3333333333334,0.45933333333333337,4.7,0.9926666666666666,0.6563333333333333,0.15266666666666664,0.071,0.113,0.007333333,0.462,0.5346666666666666,0.222,0.5,0.276,0,0.5396666666666666,,0.041333333,3,0,,0,0,9.533333333333333,0.4966666666666666,0.007333333,0.521,15.133333333333333,19.5,17.266666666666666,4.733333333333333,1.0666666666666667,0.39999999999999997,15.966666666666667,10.6,0.6333333333333333,0.5666666666666667,1.2333333333333332,0.093333333,-3.433333333,-1,-4.466666667,-0.266666667,3.3333333333333335,3.766666666666667,8.333333333333334,0.45933333333333337,0,0.066666667,0,3.766666666666667,8.266666666666667,0.462,2.533333333333333,4.233333333333333,0.5806666666666667,7.033333333333332,8.700000000000001,15.733333333333334,1.6666666666666667,1.0666666666666667,0.26666666666666666,1.9333333333333333,8.5,10.033333333333333,111,106.33333333333333,0,0,0.033333333,0.65,0.316666667,
Jon Leuer,32.3125,430,0.487125,11.55625,0.904875,0.2791875,0.162,0.1275625,0.3363125,0.095125,0.5145625,0.6779999999999999,0.509875,0.468375,0.375875,0.13915384615384616,0.6455625,0.9445,0.052125,8.5625,0.16330769230769232,0.12528571428571428,0.0625,0,11.875,0.5139375,0.095125,0.2440625,7.3875,17.6625,12.40625,7.00625,1.4625,0.675,11.7125,16.875,0.40625,0.48125,0.8812500000000001,0.0758125,-2.45,-0.3875,-2.8875,0.09375,5,7.5625,15.6625,0.487125,0.35000000000000003,1.59375,0.13915384615384616,7.2124999999999995,14.05625,0.5145625,2.2312499999999997,3.725,0.59375,3.4625,7.825,11.26875,2.3,1.4625,0.425,2.3,5.8,17.7,103.625,106.0625,0,0,0.01,0.684375,0.315,
Jon Teske,3,8,0,15.5,1,0,0,1,0,0,0,,,0,,,,,0,0,,,0,0,1.5,0,0,2,0,26.8,13.1,13.8,6,0,0,9.6,0,0,0,-0.08,-8.5,3.7,-4.8,0,0,0,6,0,0,0,,0,6,0,0,12,0,0,12,12,6,6,0,0,6,0,32,99,0,0,0,0,1,
Jonah Bolden,8.6,92.1,0.4337,10.15,0.6191,0.6117,0.0037,0.0019,0.0019,0.3809,0.6609999999999999,0.6708999999999999,0.333,0,0.333,0.0354,0.5239,1,0.13820000000000002,1.9,0.5697,0.0368,0,0,4.51,0.433,0.3809,0.40099999999999997,5.9,13.66,9.77,0.85,2.95,3.18,16,14.25,-0.01,0.15,0.13999999999999999,-0.02,-9.03,-0.31,-9.31,-0.01,1,4.76,11.129999999999999,0.4337,0.25,4.279999999999999,0.0354,4.51,6.85,0.6609999999999999,1.5699999999999998,4.37,0.4981,2.54,5.91,8.45,0.3,2.95,1.7600000000000002,2.9400000000000004,10.48,11.28,80.4,106.4,0,0,0,0.257,0.743,
Jonas Jerebko,59.411764705882355,1027.8235294117646,0.45017647058823534,13.105882352941178,0.6335882352941177,0.3225882352941176,0.14776470588235294,0.037411765,0.1254705882352941,0.3664117647058824,0.49305882352941177,0.6408823529411765,0.3037058823529412,0.2624705882352941,0.41217647058823526,0.3729411764705882,0.6907058823529413,0.9962941176470589,0.039588235294117646,11.235294117647058,0.2807058823529412,0.4516470588235294,0.47058823529411764,0.058823529411764705,14.029411764705882,0.5518235294117647,0.3664117647058824,0.20588235294117646,7.688235294117646,17.741176470588236,12.617647058823529,8.070588235294117,1.6588235294117646,1.0705882352941176,10.5,16.023529411764706,1.4529411764705882,1.0647058823529412,2.5294117647058822,0.12182352941176472,-0.288235294,0.17647058823529413,-0.111764706,0.43529411764705883,7,6.829411764705882,15.176470588235293,0.45017647058823534,2.0764705882352943,5.470588235294118,0.3729411764705882,4.764705882352941,9.694117647058825,0.49305882352941177,2.5058823529411764,3.111764705882353,0.808,3.6352941176470592,7.964705882352941,11.58235294117647,2.6882352941176473,1.6588235294117646,0.7000000000000001,1.9235294117647062,5.564705882352941,18.241176470588236,113.05882352941177,106.23529411764706,0,0,0.064166667,0.821176471,0.16,
Jonas Valančiūnas,52.22222222222222,1310.888888888889,0.5615555555555556,6.561111111111111,0.9282222222222222,0.41827777777777775,0.35833333333333334,0.10744444444444444,0.044388889,0.071777778,0.581111111,0.6806666666666668,0.5259444444444444,0.43194444444444446,0.44372222222222224,0.28725,0.5875555555555556,0.9813571428571429,0.091166667,44.27777777777778,0.0649375,0.6255384615384615,0.1111111111111111,0,22.494444444444444,0.6161666666666666,0.071777778,0.3487222222222222,11.455555555555556,29.766666666666666,20.616666666666667,9.583333333333334,0.8111111111111112,3.8333333333333335,12.966666666666667,24.594444444444445,2.9555555555555557,1.961111111111111,4.9,0.18072222222222223,1.7999999999999998,0.027777778,1.8722222222222225,1.1333333333333333,44.5,11.727777777777778,20.87777777777778,0.5615555555555556,0.5166666666666667,1.5777777777777777,0.28725,11.222222222222221,19.305555555555557,0.581111111,5.666666666666667,7.194444444444445,0.7887222222222223,5.083333333333333,13.283333333333333,18.366666666666667,2.6722222222222225,0.8111111111111112,2.183333333333333,3.5555555555555554,5.966666666666667,29.616666666666667,116.77777777777777,104.83333333333333,0,0,0,0.1,0.995,
Jonathan Bender,20.2,299.2,0.5025999999999999,10.32,0.8135999999999999,0.3748,0.182,0.1032,0.154,0.18639999999999998,0.5212,0.7061999999999999,0.32599999999999996,0.3375,0.32625000000000004,0.3315,0.5589999999999999,0.9822500000000001,0.20059999999999997,9.4,0.24925,0.16975,0.2,0,14.4,0.5812,0.18639999999999998,0.3168,4.4,14.66,9.58,10.120000000000001,0.48,3.5,14.48,21.580000000000002,0.08,0.33999999999999997,0.44000000000000006,0.0848,-0.9,0.19999999999999996,-0.74,0.04,0.6,8.8,18.34,0.5025999999999999,1.2,3.54,0.3315,7.58,14.8,0.5212,4.5600000000000005,5.62,0.7934,2.02,6.8199999999999985,8.84,2.96,0.48,2.5,4.040000000000001,5.279999999999999,23.36,110,104.6,0,0.01,0.5975,0.444,0.095,
Jonathan Gibson,10.5,135.5,0.4885,17,0.502,0.22,0.075,0.069,0.138,0.498,0.5635,0.6224999999999999,0.4165,0.278,0.6665,0.4165,0.4,0.8165,0,0,0.0635,0.75,0.5,0,17.45,0.6154999999999999,0.498,0.1525,0.25,9.6,4.8,20.700000000000003,0.9,0,13.9,27.65,-0.1,0.1,0.05,0.0825,0.9000000000000001,-0.75,0.19999999999999973,0,0,12.7,25.049999999999997,0.4885,5.45,12.55,0.4165,7.25,12.5,0.5635,2.35,3.25,0.724,0.1,4.2,4.35,5.45,0.9,0,4.2,5.45,33.2,106.5,111,0.815,0.37,0,0,0,
Jonathan Isaac,45.333333333333336,1170.6666666666667,0.426,13.533333333333333,0.6549999999999999,0.28099999999999997,0.10366666666666667,0.142,0.12733333333333333,0.345,0.47500000000000003,0.7076666666666668,0.42366666666666664,0.2743333333333333,0.307,0.337,0.639,0.9753333333333334,0.112,33,0.3446666666666667,0.328,0.3333333333333333,0,13.366666666666667,0.5180000000000001,0.345,0.20833333333333334,4.8999999999999995,17.933333333333334,11.299999999999999,5.966666666666666,2.3333333333333335,5.266666666666667,12.233333333333334,16.533333333333335,0.3,1.9333333333333333,2.2333333333333334,0.079,-1.933333333,2.1,0.16666666666666666,0.6666666666666666,35.333333333333336,6.366666666666667,14.9,0.426,1.7333333333333334,5.133333333333334,0.337,4.7,9.766666666666667,0.47500000000000003,2.466666666666667,3.133333333333333,0.7846666666666667,2.2666666666666666,7.933333333333333,10.200000000000001,2,2.3333333333333335,3,2.2333333333333334,4,17,100.33333333333333,104.33333333333333,0,0,0.02,0.983333333,0.025,
Jonathan Kuminga,70,1185,0.513,11,0.676,0.341,0.276,0.043,0.015,0.324,0.598,0.771,0.433,0.4,0.286,0.336,0.608,1,0.172,74,0.349,0.25,2,0,15.2,0.6,0.324,0.413,5.1,16.1,10.8,8.4,1.3,1.8,12,22.7,1.3,1.8,3,0.123,-1.3,-0.2,-1.5,0.1,12,9.7,18.9,0.513,2.1,6.1,0.336,7.7,12.8,0.598,5.3,7.8,0.684,2.2,7.4,9.6,2.6,1.3,0.9,3,6,26.8,112,108,0,0,0.14,0.63,0.24,
Jonathon Simmons,44.833333333333336,884.8333333333334,0.41500000000000004,12.583333333333334,0.7125833333333333,0.2764166666666667,0.23516666666666666,0.09425,0.10566666666666667,0.28741666666666665,0.45325,0.5852499999999999,0.38775,0.3789166666666666,0.33925,0.31633333333333336,0.447,0.7674166666666666,0.051,13.5,0.2645,0.3961666666666666,2.1666666666666665,0,10.075000000000001,0.5030833333333333,0.28741666666666665,0.31425,2.5083333333333333,10.183333333333334,6.366666666666667,16.349999999999998,1.5583333333333333,0.9666666666666667,14.558333333333335,18.583333333333332,-0.283333333,0.9,0.6416666666666667,0.045333333,-3.158333333,-0.058333333,-3.25,-0.375,9.5,6.491666666666666,15.683333333333335,0.41500000000000004,1.4000000000000001,4.466666666666667,0.31633333333333336,5.066666666666666,11.191666666666668,0.45325,3.533333333333333,4.866666666666667,0.729,1.1166666666666667,4.625,5.7749999999999995,5.633333333333333,1.5583333333333333,0.5583333333333333,3.025,4.458333333333333,17.891666666666666,100.25,109.66666666666667,0.0525,0.749166667,0.257777778,0.01,0,
Jonny Flynn,28,528.9090909090909,0.3498181818181818,13.281818181818181,0.7420000000000001,0.18836363636363637,0.25436363636363635,0.14118181818181819,0.15836363636363637,0.258,0.37081818181818177,0.543,0.2953636363636364,0.3527272727272727,0.2427272727272727,0.2887272727272727,0.24863636363636366,0.5628181818181818,0.001363636,0.7272727272727273,0.19809090909090912,0.5863636363636364,0.18181818181818182,0,10.636363636363637,0.44109090909090914,0.258,0.2888181818181818,1.8272727272727274,8.263636363636364,4.9818181818181815,33.17272727272727,1.0272727272727273,0.38181818181818183,19.463636363636365,20.21818181818182,-0.2,0.16363636363636364,-0.054545455,0.001454545,-1.763636364,-3.109090909,-4.9,-0.309090909,8.636363636363637,5.881818181818182,16.654545454545453,0.3498181818181818,1.2727272727272727,4.290909090909091,0.2887272727272727,4.6000000000000005,12.363636363636363,0.37081818181818177,3.690909090909091,4.8090909090909095,0.7579999999999999,0.8363636363636363,3.6545454545454548,4.490909090909091,11.263636363636364,1.0272727272727273,0.2636363636363636,4.545454545454546,2.8545454545454545,16.60909090909091,94.54545454545455,111.27272727272727,1,0,0,0,0,
Jontay Porter,11,54,0.533,18.5,0.467,0.2,0.067,0.067,0.133,0.533,0.714,0.667,1,1,0.5,0.375,0.6,1,0.067,1,0,,0,0,9.2,0.64,0.533,0.333,7.8,19.9,13.7,2.5,2.7,1.7,28.9,18.9,-0.1,0.1,0,0.019,-6.8,0.3,-6.5,-0.1,0,7.1,13.3,0.533,2.7,7.1,0.375,4.4,6.2,0.714,2.7,4.4,0.6,3.5,8.9,12.4,0.9,2.7,0.9,6.2,10.6,19.5,93,108,0,0,0,0.81,0.19,
Jordan Adams,16,131.5,0.37,11.65,0.7709999999999999,0.312,0.0755,0.2905,0.093,0.22899999999999998,0.405,0.53,0.231,0.5235,0.188,0.2,0.55,0.9,0,0,0.18,0.222,0,0,15.05,0.45799999999999996,0.22899999999999998,0.55,2.1,12.3,7,21,6.8500000000000005,1.15,16.15,25.45,0,0.2,0.2,0.044,-1.85,6,4.15,0.1,0,7.15,19.35,0.37,1.05,4.35,0.2,6.1,15,0.405,6.6000000000000005,11,0.6045,0.95,5.45,6.4,6.8500000000000005,6.8500000000000005,0.75,4.9,6,21.9,90,95,0.39,0.6,0.41,0,0,
Jordan Bell,16,172.71428571428572,0.37995,7.865,0.85605,0.51655,0.15475,0.10974999999999999,0.075,0.14395,0.37925,0.5677,0.23594117647058824,0.077642857,0.47528571428571426,0.21564705882352944,0.775235294,0.75,0.1775,6.190476190476191,0.568764706,0.3134,0.047619047619047616,0,11.852380952380953,0.4537,0.14395,0.37105,12.076190476190476,18.9,15.457142857142859,10.819047619047618,2.3047619047619046,4.433333333333334,20.105,14.571428571428571,0.1285714285714286,0.20476190476190476,0.32857142857142857,0.063,-3.833333333,0.49523809523809526,-3.30952381,0.028571429,1.0476190476190477,4.628571428571429,11.390476190476189,0.37995,0.7857142857142857,1.9,0.21564705882352944,3.814285714285714,9.49047619,0.37925,2.2857142857142856,3.542857142857143,0.6405294117647058,5.261904761904762,8.276190476190477,13.576190476190478,3.895238095238095,2.3047619047619046,2.4476190476190474,3.3476190476190473,6.357142857142857,12.342857142857142,101.28571428571429,107.14285714285714,0,0,0.04,0.612941176,0.501904762,
Jordan Bone,12,124.5,0.33799999999999997,19.3,0.4535,0.0345,0.1215,0.1345,0.164,0.5465,0.4455,1,0.5,0.2,0.2335,0.2565,0.41050000000000003,0.5,0,0,0.1565,0,0,0,4.8500000000000005,0.4095,0.5465,0,1,9.85,5.35,17.3,0.7,0,7.199999999999999,15.350000000000001,0,0.05,0.05,-0.036,-6.05,-2,-8.05,-0.1,0,5.15,16,0.33799999999999997,2.2,8.600000000000001,0.2565,3,7.4,0.4455,0,0,,0.5,4.35,4.85,5.95,0.7,0,1.2999999999999998,4.15,12.5,94.5,118,0.985,0.03,0,0,0,
Jordan Clarkson,56.666666666666664,1423.1666666666667,0.4482083333333333,14.549999999999999,0.5970833333333333,0.21354166666666666,0.18675,0.10879166666666668,0.088166667,0.40291666666666665,0.5114583333333333,0.656625,0.4332916666666667,0.413,0.3647916666666666,0.3559583333333333,0.264875,0.7688333333333334,0.016541666666666666,10.25,0.19325,0.3862916666666667,0.5416666666666666,0,16.520833333333332,0.5532916666666666,0.40291666666666665,0.19408333333333336,3.2708333333333335,9.166666666666666,6.2375,15.958333333333334,1.4541666666666666,0.5291666666666667,10.174999999999999,26.03333333333333,1.4625000000000001,0.7958333333333334,2.245833333333333,0.080666667,1.6541666666666666,-1.366666667,0.275,0.7333333333333334,6.75,10.879166666666668,24.266666666666666,0.4482083333333333,3.533333333333333,9.870833333333334,0.3559583333333333,7.3500000000000005,14.404166666666667,0.5114583333333333,3.8541666666666665,4.683333333333334,0.8220416666666667,1.45,4.120833333333334,5.55,4.691666666666666,1.4541666666666666,0.32083333333333336,2.966666666666667,2.975,29.162499999999998,108.5,113.70833333333333,0.258333333,0.672083333,0.068333333,0.01,0,
Jordan Crawford,41.53333333333333,993.9333333333333,0.4057,15.74,0.6618333333333334,0.16266666666666665,0.15883333333333333,0.13093333333333332,0.20943333333333333,0.33816666666666667,0.44503333333333334,0.5577931034482758,0.38506666666666667,0.43810000000000004,0.39413333333333334,0.31943333333333335,0.21430000000000002,0.7420333333333333,0.0132,4.766666666666667,0.21126666666666666,0.40243333333333337,1.2666666666666666,0.033333333,13.146666666666667,0.49760000000000004,0.33816666666666667,0.18516666666666665,2.933333333333333,9.803333333333335,6.343333333333334,22.15666666666667,1.3666666666666667,0.28,14.016666666666667,25.59,0.17333333333333334,0.7333333333333333,0.8933333333333332,0.031666667,-0.21,-1.583333333,-1.823333333,0.16,14.466666666666667,9.379999999999999,23.206666666666667,0.4057,2.5633333333333335,7.819999999999999,0.31943333333333335,6.816666666666666,15.393333333333334,0.44503333333333334,3.4833333333333334,4.1866666666666665,0.8272999999999999,1.3366666666666667,4.413333333333333,5.763333333333334,6.666666666666667,1.3666666666666667,0.18000000000000002,4.093333333333333,3.48,24.833333333333332,97.86666666666666,109.06666666666666,0.375862069,0.585333333,0.105333333,0,0,
Jordan Farmar,50.4,984,0.4122,16.669999999999998,0.513,0.23149999999999998,0.0736,0.062,0.1464,0.487,0.4154,0.5121,0.3096,0.3378888888888889,0.41566666666666663,0.3809,0.36,0.7175,0.0104,4.3,0.205,0.3634,0.8,0,13.24,0.5248,0.487,0.1291,1.9600000000000002,8.7,5.34,24.72,2.1399999999999997,0.44000000000000006,16.48,19.69,0.6,0.78,1.38,0.0649,0.15000000000000005,-0.56,-0.41,0.36,4,7.33,17.73,0.4122,3.3,8.55,0.3809,4.0200000000000005,9.16,0.4154,1.8,2.34,0.7805555555555556,0.8699999999999999,3.94,4.779999999999999,7.99,2.1399999999999997,0.28,3.7,3.5700000000000003,19.77,103.1,109.4,0.987,0.043333333,0,0,0,
Jordan Goodwin,2,6,0,16.6,0.667,0.333,0,0,0.333,0.333,0,0,,,0,0,,,0,0,0,,0,0,-20.4,0,0.333,0,0,18.2,9.2,0,0,0,0,22.2,-0.1,0,-0.1,-0.533,-24.7,-9.4,-34.1,0,0,0,24.7,0,0,8.2,0,0,16.5,0,0,0,,0,8.2,8.2,0,0,0,0,8.2,0,0,118,0.48,0.52,0,0,0,
Jordan Hamilton,34.69230769230769,553.4615384615385,0.3995384615384615,16.346153846153847,0.4940769230769231,0.17615384615384616,0.17153846153846153,0.067076923,0.08,0.5059230769230769,0.4322307692307692,0.5936153846153847,0.3556153846153846,0.3956153846153846,0.29576923076923073,0.36092307692307696,0.5034615384615384,0.8752307692307693,0.022307692307692306,4.461538461538462,0.23376923076923076,0.4552307692307692,0.076923077,0,12.638461538461538,0.5104615384615385,0.5059230769230769,0.12469230769230769,3.923076923076923,17.16923076923077,10.653846153846153,8.769230769,1.823076923076923,1.2692307692307692,10.753846153846155,19.33076923076923,0.23076923076923078,0.5846153846153846,0.8461538461538461,0.07,0.007692308,-0.015384615,-0.061538462,0.34615384615384615,6.230769230769231,7.507692307692308,18.73076923076923,0.3995384615384615,3.3846153846153846,9.330769230769231,0.36092307692307696,4.1230769230769235,9.4,0.4322307692307692,1.723076923076923,2.369230769230769,0.7245833333333334,1.7384615384615385,7.823076923076924,9.569230769230769,2.8230769230769233,1.823076923076923,0.8307692307692308,2.3692307692307693,3.661538461538462,20.092307692307692,101.84615384615384,106.53846153846153,0,0.294615385,0.662307692,0.047692308,0,
Jordan Hill,34.958333333333336,565.2916666666666,0.4876666666666667,7.675,0.9894583333333333,0.4089583333333333,0.2577916666666667,0.11945833333333333,0.203125,0.010541666666666666,0.4925,0.6550416666666666,0.4375,0.27187500000000003,0.329125,0.016058823529411764,0.5821666666666666,0.333,0.083416667,15.416666666666666,0.090882353,0.1665,0.16666666666666666,0,15.570833333333333,0.5185000000000001,0.010541666666666666,0.29558333333333336,14.295833333333334,21.295833333333334,17.754166666666666,5.0125,1.3708333333333333,3.0416666666666665,13.4375,19.166666666666668,0.6208333333333333,0.6208333333333333,1.2458333333333333,0.10325,-2.041666667,-0.875,-2.9125,-0.029166667,6.666666666666667,8.1875,16.825,0.4876666666666667,0.004166667,0.17500000000000002,0.016058823529411764,8.183333333333334,16.654166666666665,0.4925,3.3166666666666664,4.941666666666666,0.681625,6.5,9.620833333333334,16.108333333333334,1.575,1.3708333333333333,2.120833333333333,2.9625,6.9750000000000005,19.691666666666666,105.625,104.66666666666667,0,0,0.038571429,0.233333333,0.756666667,
Jordan Loyd,12,55,0.444,16.1,0.556,0.278,0.056,0.111,0.111,0.444,0.4,0.4,1,0,0.5,0.5,0.5,0.25,0,0,0,,0,0,16.3,0.635,0.444,0.611,2,15.3,8.8,15.1,0,0,8.1,19.4,0.2,0,0.2,0.19,0,-0.9,-1,0,0,7,15.7,0.444,3.5,7,0.5,3.5,8.7,0.4,7.8,9.6,0.818,0.9,7,7.8,5.2,0,0,1.7,4.4,25.3,130,112,0.3,0.6,0.1,0,0,
Jordan McLaughlin,47.666666666666664,810,0.44733333333333336,12.966666666666667,0.5893333333333333,0.3353333333333333,0.21266666666666667,0.034666667,0.006333333,0.4106666666666667,0.5153333333333333,0.6236666666666667,0.351,0.652,0.3333333333333333,0.353,0.39766666666666667,0.84,0.028333333333333332,4.666666666666667,0.24433333333333332,0.42133333333333334,2.3333333333333335,0,13.9,0.5413333333333333,0.4106666666666667,0.18100000000000002,2.033333333333333,9,5.3999999999999995,28.366666666666664,2.766666666666667,0.7666666666666666,15.1,13.766666666666666,1,0.6666666666666666,1.7,0.105,-0.966666667,0.6,-0.333333333,0.3333333333333333,2.3333333333333335,5.466666666666666,12.233333333333334,0.44733333333333336,1.7999999999999998,5.033333333333333,0.353,3.733333333333333,7.233333333333333,0.5153333333333333,1.5999999999999999,2.2333333333333334,0.7280000000000001,0.9666666666666668,3.8333333333333335,4.766666666666667,9.666666666666666,2.766666666666667,0.3666666666666667,2.3333333333333335,2.466666666666667,14.4,117.66666666666667,113.33333333333333,0.996666667,0.01,0,0,0,
Jordan McRae,18.22222222222222,302.18518518518516,0.3964074074074074,14.777777777777779,0.6211851851851852,0.23629629629629628,0.12803703703703703,0.13577777777777778,0.121,0.3788148148148148,0.3748518518518519,0.4938148148148148,0.2738260869565217,0.40113043478260874,0.3881481481481482,0.3858888888888889,0.30391304347826087,0.6414814814814815,0.026111111,3.6296296296296298,0.22481481481481483,0.3824444444444445,0.7037037037037037,0,13.414814814814815,0.5277777777777778,0.3788148148148148,0.4077777777777778,2.1777777777777776,13,7.518518518518518,17.062962962962963,1.2407407407407407,1.2296296296296296,9.555555555555555,22.037037037037038,0.1703703703703704,0.14074074074074075,0.3222222222222222,0.068518519,-0.7,-1.451851852,-2.151851852,0.022222222222222216,1.5555555555555556,7.703703703703703,19.185185185185187,0.3964074074074074,2.4925925925925925,6.696296296296297,0.3858888888888889,5.222222222222222,12.488888888888889,0.3748518518518519,5.4111111111111105,7.192592592592592,0.753925926,0.9703703703703703,5.607407407407408,6.5888888888888895,5.514814814814815,1.2518518518518518,0.688888889,2.588888888888889,4.2555555555555555,23.288888888888888,109.70370370370371,112.88888888888889,0.408695652,0.505185185,0.235882353,0,0,
Jordan Mickey,21.333333333333332,160.66666666666666,0.427,5.533333333333334,0.9253333333333332,0.6193333333333334,0.17166666666666666,0.042666666666666665,0.091666667,0.074666667,0.46,0.533,0.242,0.25,0.35566666666666674,0.0625,0.6273333333333334,1,0.17666666666666667,6.333333333333333,0.719,0.143,0,0,11.9,0.462,0.074666667,0.36633333333333334,9.5,18.2,13.833333333333334,4.833333333333333,0.7333333333333334,7.2,12.833333333333334,17.7,-0.066666667,0.23333333333333336,0.16666666666666666,0.052666667,-3.9,1.850371707708594e-17,-3.933333333,-0.133333333,1.3333333333333333,6.333333333333333,15.1,0.427,0.13333333333333333,1.0666666666666667,0.0625,6.2,14.033333333333333,0.46,3.133333333333333,5.633333333333333,0.585,4.3,8.166666666666666,12.466666666666667,1.6666666666666667,0.7333333333333334,4.433333333333334,2.4333333333333336,4.966666666666667,15.933333333333332,95.33333333333333,103.66666666666667,0,0,0.07,0.75,0.186666667,
Jordan Nwora,46,729.5,0.43100000000000005,16.8,0.525,0.1905,0.1315,0.0965,0.106,0.475,0.4605,0.622,0.3695,0.3205,0.401,0.4,0.529,0.6950000000000001,0.026,5.5,0.2445,0.38,0.5,0,13,0.546,0.475,0.139,3.5,17.5,10.7,5.3,1.85,1.8499999999999999,12.35,22.7,-0.2,0.75,0.5,0.0465,-1.7,-0.95,-2.6,-0.25,7.5,9.05,20.9,0.43100000000000005,4,9.899999999999999,0.4,5.05,11,0.4605,2.4,3,0.7985,1.5,8.1,9.65,1.7999999999999998,1.85,0.95,3.1999999999999997,3.5,24.5,101,110.5,0.01,0.05,0.35,0.58,0.04,
Jordan Poole,61.333333333333336,1515,0.4043333333333334,18.5,0.44733333333333336,0.13966666666666666,0.13633333333333333,0.078,0.093,0.5526666666666666,0.4956666666666667,0.6486666666666667,0.4696666666666667,0.414,0.36966666666666664,0.3313333333333333,0.49566666666666664,0.818,0.016,10,0.12733333333333333,0.4406666666666667,2.6666666666666665,0.6666666666666666,12.800000000000002,0.5443333333333333,0.5526666666666666,0.24633333333333332,1.3333333333333333,9.433333333333332,5.3999999999999995,17.400000000000002,1.2666666666666666,0.8333333333333334,11.433333333333332,24.03333333333333,0.8666666666666667,1.4000000000000001,2.2333333333333334,0.057666666666666665,-0.8,-1.233333333,-2.033333333,0.20000000000000004,24,8.700000000000001,21.333333333333332,0.4043333333333334,3.9666666666666663,11.833333333333334,0.3313333333333333,4.733333333333333,9.5,0.4956666666666667,4.633333333333333,5.3,0.8683333333333333,0.5666666666666667,4.2,4.8,5.3999999999999995,1.2666666666666666,0.43333333333333335,3.0666666666666664,4,26,104.66666666666667,113.66666666666667,0.333333333,0.586666667,0.07,0.03,0,
