,Player,G,MP,%FG_t,Av_Dist(Ft),%FGA_2P,%FGA_0-3,%FGA_3-10,%FGA_10-16,%FGA_16-3P,%FGA_3P,%FG_2P,%FG_0-3,%FG_3-10,%FG_10-16,%FG_16-3P,%FG_3P,%FG_assisted_2P,%FG_assisted_3P,%DunkAttempts,#_Dunks,%FGA_Corner3,%FG_Corner3,Heave_attempts,Heave_#,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PG%,SG%,SF%,PF%,C%,Unnamed: 74,G%,F%
613,Elijah Bryant,1.0,32.0,0.462,12.6,0.615,0.385,0.154,0.0,0.077,0.385,0.625,0.6,0.5,,1.0,0.2,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,10.6,0.559,0.385,0.231,6.8,12.7,9.9,12.6,0.0,2.8,21.8,24.0,0.0,0.0,0.0,0.008,-3.9,-3.4,-7.3,0.0,0.0,8.8,19.1,0.462,1.5,7.3,0.2,7.3,11.7,0.625,4.4,4.4,1.0,2.9,5.9,8.8,4.4,0.0,1.5,5.9,5.9,23.5,100.0,115.0,0.12,0.58,0.2,0.1,0.0,,0.7,0.30000000000000004
615,Elijah Millsap,23.0,373.3333333333333,0.255,12.233333333333334,0.676,0.3713333333333333,0.1436666666666666,0.0223333333333333,0.1389999999999999,0.324,0.3093333333333333,0.489,0.096333333,0.188,0.070333333,0.1313333333333333,0.28,0.982,0.017,1.6666666666666667,0.2776666666666667,0.267,0.6666666666666666,0.0,3.6666666666666665,0.3413333333333333,0.324,0.3696666666666666,7.133333333333333,16.433333333333334,11.8,10.5,1.7666666666666668,0.9666666666666668,18.6,16.633333333333333,-0.433333333,0.5666666666666667,0.1333333333333333,-0.06,-7.666666667,-0.933333333,-8.633333333,-0.166666667,1.6666666666666667,3.4,13.4,0.255,0.6333333333333334,4.366666666666667,0.1313333333333333,2.7,9.033333333333331,0.3093333333333333,3.1333333333333333,4.866666666666667,0.632,3.2000000000000006,7.333333333333333,10.6,3.733333333333333,1.7666666666666668,0.6,3.6,7.133333333333333,10.5,77.66666666666667,107.0,0.015,0.826666667,0.245,0.0,0.0,,0.841666667,0.245
616,Elliot Williams,14.5,172.08333333333334,0.3861666666666667,17.041666666666668,0.5348333333333334,0.2066666666666666,0.047,0.0502499999999999,0.23075,0.4651666666666667,0.3228333333333333,0.5707272727272726,0.079333333,0.063636364,0.2239166666666666,0.4279166666666666,0.65,0.7700833333333333,0.038833333,3.583333333333333,0.1858333333333333,0.5785833333333333,0.083333333,0.0,9.741666666666664,0.4930833333333333,0.4651666666666667,0.16925,0.875,8.091666666666667,4.45,14.183333333333332,1.725,0.15,10.325,17.325,0.0166666666666666,0.058333333,0.1,0.041333333,-2.058333333,-0.475,-2.533333333,-0.091666667,0.1666666666666666,6.6000000000000005,16.599999999999998,0.3861666666666667,3.4,7.708333333333333,0.4279166666666666,3.15,8.925,0.3228333333333333,1.1833333333333331,2.7583333333333333,0.3386666666666666,0.4083333333333334,3.658333333333333,4.066666666666666,4.783333333333333,1.725,0.1,2.2,4.691666666666666,17.808333333333334,99.66666666666669,109.91666666666669,0.1875,0.729166667,0.161818182,0.0,0.0,,0.916666667,0.161818182
618,Emanual Davis,24.0,340.0,0.364,15.8,0.67,0.205,0.068,0.102,0.295,0.33,0.424,0.5,0.167,0.556,0.385,0.241,0.48,1.0,0.0,0.0,0.517,0.333,1.0,0.0,8.0,0.45,0.33,0.25,1.7,12.3,7.2,17.0,1.9,0.4,20.4,16.5,-0.3,0.2,-0.1,-0.013,-3.7,-0.5,-4.3,-0.2,1.0,5.0,13.7,0.364,1.1,4.5,0.241,3.9,9.2,0.424,2.6,3.4,0.773,0.8,5.9,6.7,5.6,1.9,0.3,3.9,4.3,13.7,87.0,107.0,0.52,0.47,0.01,0.0,0.0,,0.99,0.01
621,Emmanuel Mudiay,44.42857142857143,958.0,0.3657142857142857,12.742857142857144,0.7430000000000001,0.2427142857142857,0.1658571428571428,0.2182857142857142,0.1160714285714285,0.257,0.3945714285714286,0.5557692307692308,0.3282307692307692,0.3398571428571428,0.3589230769230769,0.3053076923076923,0.2984615384615384,0.8086923076923077,0.0142142857142857,5.857142857142857,0.1619230769230769,0.4087692307692308,1.5,0.0,11.62142857142857,0.4722142857142857,0.257,0.375,2.107142857142857,10.571428571428571,6.335714285714286,25.72142857142857,1.792857142857143,0.8071428571428572,16.585714285714285,23.842857142857145,-0.571428571,0.5357142857142857,-0.007142857,0.000642857,-2.071428571,-1.414285714,-3.464285714,-0.371428571,16.785714285714285,7.571428571428571,19.885714285714283,0.3657142857142857,1.6714285714285713,5.335714285714286,0.3053076923076923,5.921428571428572,14.578571428571427,0.3945714285714286,4.55,6.049999999999999,0.7499285714285715,0.9357142857142856,4.7,5.6571428571428575,8.678571428571429,1.792857142857143,0.4785714285714286,4.464285714285714,3.3642857142857143,21.392857142857142,96.14285714285714,112.57142857142856,0.936428571,0.09,0.0,0.0,0.0,,1.026428571,0.0
623,Eric Bledsoe,56.3,1631.55,0.4458499999999999,12.93,0.6809499999999999,0.3151,0.1416,0.092,0.13305,0.31905,0.50225,0.65855,0.34245,0.40385,0.3505,0.3299999999999999,0.2315999999999999,0.60195,0.0162,9.95,0.18185,0.297,1.05,0.0,16.85,0.5471,0.31905,0.3267,3.12,10.955,7.055,24.67,2.665,1.54,17.265,24.57,1.885,1.81,3.71,0.08475,0.85,0.18,1.01,1.605,46.9,8.945,20.005000000000003,0.4458499999999999,2.14,6.415000000000001,0.3299999999999999,6.82,13.595,0.50225,5.15,6.584999999999999,0.7754000000000001,1.38,4.875,6.255,7.705,2.665,0.93,4.74,3.755,25.18,104.6,108.2,0.915,0.154545455,0.0,0.0,0.0,,1.069545455,0.0
625,Eric Gordon,53.5,1732.7142857142858,0.428,15.785714285714286,0.5247857142857143,0.2569285714285714,0.1348571428571428,0.0376428571428571,0.094928571,0.4752142857142857,0.4889285714285714,0.6078571428571429,0.3655,0.3253571428571428,0.3295714285714285,0.3621428571428571,0.4132142857142857,0.8099285714285714,0.016,10.357142857142858,0.1063571428571428,0.4307142857142857,1.6428571428571428,0.071428571,14.328571428571427,0.5597142857142857,0.4752142857142857,0.2881428571428571,1.2785714285714285,7.164285714285714,4.178571428571429,14.542857142857144,1.364285714285714,0.9142857142857144,11.857142857142858,23.27857142857143,1.907142857142857,0.7000000000000001,2.585714285714286,0.069928571,0.8,-1.4,-0.607142857,0.6214285714285716,40.71428571428572,8.821428571428571,20.67142857142857,0.428,3.521428571428572,9.735714285714286,0.3621428571428571,5.328571428571428,10.942857142857145,0.4889285714285714,4.857142857142857,6.042857142857143,0.8068571428571428,0.5785714285714285,3.157142857142857,3.735714285714285,4.478571428571429,1.364285714285714,0.5357142857142857,3.15,2.9714285714285715,26.035714285714285,107.35714285714286,113.42857142857144,0.251666667,0.600714286,0.2,0.075,0.0,,0.8523809529999999,0.275
626,Eric Maynor,39.55172413793103,575.5517241,0.3720689655172413,14.26551724137931,0.6912758620689655,0.1363103448275862,0.2859310344827586,0.1244137931034482,0.1443793103448276,0.3087241379310345,0.3847931034482759,0.5823103448275863,0.2992758620689655,0.3995862068965518,0.3900689655172413,0.3272068965517242,0.1756896551724137,0.9092068965517242,0.0,0.0,0.064137931,0.4195769230769231,1.2758620689655171,0.2068965517241379,9.189655172413794,0.4492758620689655,0.3087241379310345,0.1842758620689655,2.1448275862068966,8.258620689655173,5.2,27.37586206896552,1.4413793103448276,0.4689655172413793,19.99655172413793,18.04137931034483,-0.017241379,0.4241379310344828,0.4068965517241379,0.007724138,-2.555172414,-1.420689655,-3.972413793,-0.172413793,0.4137931034482758,5.637931034482759,15.258620689655173,0.3720689655172413,1.5310344827586206,4.675862068965517,0.3272068965517242,4.117241379310345,10.610344827586207,0.3847931034482759,1.9172413793103449,2.796551724137931,0.6909655172413793,0.9551724137931036,3.6965517241379295,4.641379310344828,9.424137931034483,1.4413793103448276,0.3206896551724138,4.093103448275862,3.444827586206897,14.789655172413791,93.68965517,109.3793103448276,0.896551724,0.5,0.0,0.0,0.0,,1.396551724,0.0
631,Eric Snow,71.83333333333333,2083.833333333333,0.3718333333333333,10.766666666666666,0.9511666666666666,0.3391666666666666,0.081666667,0.2279999999999999,0.3023333333333333,0.048833333,0.3806666666666666,0.4564999999999999,0.205,0.3814999999999999,0.3421666666666667,0.1198333333333333,0.6351666666666667,0.96425,0.0,0.0,0.1518333333333333,0.2375,0.5,0.0,9.65,0.4363333333333333,0.048833333,0.387,2.1333333333333333,8.15,5.116666666666666,25.366666666666664,1.8,0.5499999999999999,19.25,12.55,1.5333333333333334,1.8833333333333333,3.4333333333333336,0.06,-2.983333333,0.3999999999999999,-2.55,0.1833333333333333,51.833333333333336,3.9166666666666665,10.116666666666667,0.3718333333333333,0.083333333,0.45,0.1198333333333333,3.8333333333333335,9.65,0.3806666666666666,2.833333333333333,3.9166666666666665,0.6955,1.0,3.65,4.666666666666667,8.816666666666666,1.8,0.3833333333333333,2.766666666666667,4.783333333333333,10.783333333333331,98.5,106.5,0.81,0.224,0.03,0.0,0.0,,1.034,0.03
634,Erick Green,9.7,66.2,0.2783,19.22,0.4556,0.0074,0.1093,0.1099,0.2293,0.5444,0.487,0.667,0.4965714285714285,0.474,0.481,0.1648,0.069857143,0.9898571428571428,0.0019,0.3,0.034,0.375,0.0,0.0,9.29,0.3355,0.5444,0.1036999999999999,5.73,9.96,7.760000000000001,13.18,0.99,0.0,0.77,13.43,0.05,0.01,0.06,0.0603,-3.12,-0.64,-3.73,-0.02,0.1,4.85,14.419999999999998,0.2783,0.98,6.39,0.1648,3.87,8.03,0.487,1.77,1.8,0.9761428571428572,2.55,4.46,7.040000000000001,4.65,0.96,0.0,0.1699999999999999,3.62,12.52,97.4,110.5,0.951,0.068571429,0.01,0.0,0.0,,1.019571429,0.01
635,Erick Strickland,58.66666666666666,953.3333333333334,0.4023333333333334,15.733333333333334,0.6563333333333333,0.194,0.070333333,0.1613333333333333,0.2306666666666667,0.3436666666666667,0.4216666666666667,0.5296666666666666,0.2726666666666666,0.4036666666666666,0.3813333333333333,0.36,0.471,0.9033333333333332,0.0,0.0,0.2223333333333333,0.2803333333333333,0.0,0.0,11.866666666666667,0.5096666666666667,0.3436666666666667,0.2333333333333333,2.0,10.9,6.5,23.566666666666663,1.8666666666666665,0.2666666666666666,18.33333333333333,19.23333333333333,0.3999999999999999,0.7000000000000001,1.0666666666666669,0.052666667,-1.2,-0.266666667,-1.5,0.1333333333333333,5.0,6.633333333333333,16.5,0.4023333333333334,2.1,5.666666666666667,0.36,4.533333333333333,10.8,0.4216666666666667,3.2000000000000006,3.8666666666666663,0.827,0.8999999999999999,5.033333333333333,5.966666666666666,7.633333333333333,1.8666666666666665,0.1999999999999999,4.1000000000000005,5.266666666666667,18.566666666666663,98.66666666666669,106.66666666666669,0.416666667,0.553333333,0.04,0.0,0.0,,0.97,0.04
637,Erik McCree,4.0,8.0,0.0,13.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,,0.0,0.0,-8.9,0.0,0.5,0.0,0.0,14.0,7.1,0.0,6.3,0.0,33.3,16.9,-0.1,0.0,-0.1,-0.334,-14.7,1.0,-13.7,0.0,0.0,0.0,12.5,0.0,0.0,6.3,0.0,0.0,6.3,0.0,0.0,0.0,,0.0,6.3,6.3,0.0,6.3,0.0,6.3,0.0,0.0,0.0,96.0,0.0,0.56,0.37,0.07,0.0,,0.56,0.44
643,Eugene Jeter,62.0,858.0,0.409,17.2,0.884,0.108,0.058,0.089,0.629,0.116,0.437,0.643,0.2,0.348,0.436,0.2,0.47,1.0,0.0,0.0,0.3,0.333,2.0,0.0,11.1,0.46,0.116,0.158,1.2,8.3,4.6,28.4,1.7,0.2,15.5,16.5,0.2,0.5,0.7,0.037,-2.2,-1.1,-3.3,-0.3,1.0,6.2,15.2,0.409,0.4,1.8,0.2,5.9,13.5,0.437,2.2,2.4,0.902,0.5,3.6,4.1,9.5,1.7,0.1,3.0,3.2,15.0,101.0,111.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0
651,Facundo Campazzo,65.0,1304.5,0.371,19.5,0.3309999999999999,0.127,0.1395,0.0475,0.018,0.669,0.4599999999999999,0.625,0.4,0.2425,0.3835,0.3265,0.3305,0.7915,0.0015,0.0,0.233,0.3685,5.5,0.0,11.35,0.5305,0.669,0.2764999999999999,2.0,8.75,5.4,22.15,2.6500000000000004,1.4,17.0,13.9,1.1,1.4,2.55,0.093,-1.9,1.25,-0.7,0.45,11.5,4.300000000000001,11.6,0.371,2.5,7.75,0.3265,1.75,3.85,0.4599999999999999,2.65,3.2,0.8240000000000001,0.9,3.9,4.699999999999999,8.55,2.6500000000000004,0.75,2.65,4.85,13.75,113.0,111.5,1.0,0.0,0.0,0.0,0.0,,1.0,0.0
656,Frank Jackson,53.25,967.0,0.4245,15.4,0.52425,0.21625,0.17025,0.093,0.0445,0.47575,0.50275,0.63275,0.39725,0.458,0.333,0.33875,0.589,0.92675,0.0155,5.5,0.3845,0.39575,0.5,0.0,10.575,0.5387500000000001,0.47575,0.21525,2.25,8.775,5.475,8.575,1.025,0.3249999999999999,9.275,20.475,0.2249999999999999,0.375,0.625,0.03375,-2.025,-1.8,-3.825,-0.45,7.75,8.125,19.175,0.4245,3.125,9.2,0.33875,5.025,10.025,0.50275,3.275,4.175000000000001,0.78175,1.025,3.85,4.85,2.725,1.025,0.2,2.15,3.85,22.65,105.0,116.75,0.5875,0.546666667,0.01,0.0,0.0,,1.1341666670000001,0.01
658,Frank Mason III,25.75,404.0,0.40625,12.3,0.69375,0.336,0.19175,0.0585,0.1075,0.3062499999999999,0.4655,0.5335,0.3955,0.5846666666666667,0.33675,0.31625,0.269,0.6092500000000001,0.00225,0.25,0.14725,0.4375,1.0,0.0,12.45,0.4935,0.3062499999999999,0.31625,3.25,11.1,7.125,26.575,1.325,0.625,15.025,21.55,0.025,0.275,0.3,0.04625,-2.25,-1.025,-3.275,-0.05,0.75,7.35,18.025,0.40625,1.65,5.6000000000000005,0.31625,5.699999999999999,12.4,0.4655,4.0,5.725,0.70075,1.45,5.0,6.525,8.8,1.325,0.325,3.65,3.975,20.375,102.5,112.5,0.9125,0.35,0.0,0.0,0.0,,1.2625,0.0
659,Frank Ntilikina,53.8,960.8,0.372,17.46,0.5522,0.1364,0.1032,0.1442,0.1686,0.4478,0.3698,0.561,0.2854,0.3184,0.3336,0.3494,0.2832,0.8348000000000001,0.013,2.8,0.2426,0.4307999999999999,1.6,0.0,8.180000000000001,0.4751999999999999,0.4478,0.1518,1.94,9.26,5.5600000000000005,16.5,2.1,1.12,15.02,15.98,-0.62,0.74,0.12,0.0202,-4.06,0.5,-3.56,-0.52,12.0,5.36,14.38,0.372,2.3,6.4,0.3494,3.06,7.979999999999999,0.3698,1.54,2.12,0.7512000000000001,0.8800000000000001,4.18,5.06,5.8,2.1,0.6,2.74,5.62,14.52,97.2,111.6,0.542,0.43,0.035,0.0,0.0,,0.972,0.035
660,Frank Williams,28.666666666666668,317.3333333333333,0.2693333333333333,13.533333333333331,0.6756666666666667,0.294,0.083,0.097333333,0.2009999999999999,0.3243333333333333,0.2609999999999999,0.2806666666666667,0.298,0.246,0.4676666666666667,0.225,0.2703333333333333,0.861,0.001666667,0.3333333333333333,0.3859999999999999,0.1893333333333333,0.0,0.0,5.8,0.3403333333333333,0.3243333333333333,0.1376666666666667,2.2,8.1,5.1000000000000005,26.666666666666668,1.8666666666666665,1.5666666666666669,22.3,16.033333333333335,-0.2,0.2333333333333333,-9.25186e-18,-0.038,-4.166666667,0.3666666666666667,-3.833333333,-0.1,1.0,3.7000000000000006,13.566666666666668,0.2693333333333333,1.1,4.166666666666667,0.225,2.6333333333333333,9.4,0.2609999999999999,1.4666666666666668,1.8333333333333333,0.7605,1.0333333333333334,3.7,4.7,9.3,1.8666666666666665,1.1,4.1000000000000005,5.766666666666667,9.9,77.0,104.66666666666669,0.483333333,0.496666667,0.035,0.0,0.0,,0.98,0.035
662,Fred Hoiberg,72.66666666666667,1286.6666666666667,0.4476666666666666,17.46666666666667,0.6243333333333333,0.1713333333333333,0.046,0.04,0.367,0.3756666666666667,0.4659999999999999,0.6356666666666667,0.2786666666666667,0.2023333333333333,0.4406666666666667,0.3876666666666666,0.8746666666666667,1.0,0.02,4.333333333333333,0.227,0.411,0.3333333333333333,0.0,13.5,0.5870000000000001,0.3756666666666667,0.353,2.0,15.033333333333331,8.766666666666666,10.7,2.2333333333333334,0.5666666666666668,9.8,11.666666666666666,2.6333333333333333,1.6,4.2,0.1453333333333333,-0.1,2.033333333333333,1.9,1.3666666666666665,1.0,4.8,10.566666666666666,0.4476666666666666,1.8666666666666665,4.2,0.3876666666666666,2.966666666666667,6.366666666666667,0.4659999999999999,3.1333333333333333,3.7,0.846,0.8999999999999999,7.3,8.233333333333333,3.8333333333333335,2.2333333333333334,0.3999999999999999,1.2333333333333334,4.133333333333334,14.566666666666668,120.66666666666669,103.0,0.05,0.953333333,0.016666667,0.0,0.0,,1.003333333,0.016666667
663,Fred Jones,49.66666666666666,1126.2666666666669,0.3936666666666666,14.006666666666666,0.6546000000000001,0.3061999999999999,0.0842,0.071133333,0.1927333333333333,0.3454,0.4331333333333333,0.5801999999999999,0.3942,0.2734666666666667,0.2772666666666666,0.3133999999999999,0.4402666666666667,0.9250666666666666,0.046,11.066666666666666,0.3051333333333333,0.2879333333333333,2.0,0.066666667,10.233333333333333,0.5048,0.3454,0.3002,2.053333333333333,8.306666666666667,5.153333333333333,14.22,1.94,0.8466666666666666,14.353333333333332,15.953333333333331,0.5733333333333334,0.9266666666666666,1.4933333333333332,0.0547999999999999,-2.206666667,0.48,-1.706666667,0.2066666666666666,9.2,5.433333333333334,13.773333333333332,0.3936666666666666,1.52,4.760000000000001,0.3133999999999999,3.9133333333333336,9.0,0.4331333333333333,3.44,4.1466666666666665,0.8188666666666666,0.92,3.686666666666667,4.64,4.760000000000001,1.94,0.5933333333333334,2.62,4.726666666666668,15.8,101.33333333333331,108.13333333333334,0.142222222,0.815333333,0.096666667,0.05,0.0,,0.957555555,0.146666667
664,Fred VanVleet,58.0,1643.8333333333333,0.3986666666666666,15.933333333333332,0.5251666666666667,0.2545,0.1236666666666666,0.0579999999999999,0.087833333,0.4748333333333334,0.4181666666666666,0.54,0.2453333333333333,0.3163333333333333,0.3896666666666666,0.3839999999999999,0.2484999999999999,0.7171666666666666,0.0,0.0,0.1975,0.451,3.0,0.0,15.083333333333334,0.5295000000000001,0.4748333333333334,0.2088333333333333,1.55,11.233333333333334,6.4,24.21666666666667,2.2666666666666666,1.1833333333333331,11.233333333333334,21.15,2.35,2.0,4.333333333333333,0.1149999999999999,0.8000000000000002,0.7999999999999999,1.6,1.8,33.166666666666664,7.733333333333333,19.45,0.3986666666666666,3.5500000000000003,9.316666666666666,0.3839999999999999,4.166666666666667,10.1,0.4181666666666666,3.45,4.083333333333333,0.85,0.7000000000000001,5.033333333333333,5.7,8.05,2.2666666666666666,0.6,2.6833333333333336,3.8333333333333335,22.516666666666666,111.0,108.66666666666669,0.723333333,0.33,0.0,0.0,0.0,,1.053333333,0.0
668,Gabe Pruitt,31.0,230.5,0.3329999999999999,18.2,0.6085,0.1215,0.0715,0.0505,0.366,0.3914999999999999,0.364,0.4165,0.125,0.0,0.4335,0.271,0.2995,0.9645,0.023,1.0,0.354,0.3055,0.0,0.0,7.95,0.4115,0.3914999999999999,0.1295,2.2,9.55,6.05,19.0,2.5,0.35,12.9,19.25,-0.15,0.4,0.25,0.0375,-4.65,1.1,-3.5,-0.05,0.0,6.15,18.2,0.3329999999999999,1.85,6.85,0.271,4.3,11.35,0.364,1.55,2.05,0.655,0.95,4.4,5.300000000000001,6.45,2.5,0.2,2.8,5.25,15.65,91.0,101.5,0.34,0.62,0.04,0.0,0.0,,0.96,0.04
669,Gabe Vincent,42.333333333333336,775.6666666666666,0.3369999999999999,19.6,0.3336666666666666,0.143,0.083,0.072,0.0353333333333333,0.6663333333333333,0.3999999999999999,0.5096666666666666,0.3646666666666666,0.3413333333333333,0.314,0.2996666666666667,0.4586666666666666,0.8116666666666666,0.002,0.3333333333333333,0.2123333333333333,0.3323333333333333,1.6666666666666667,0.0,6.466666666666666,0.4486666666666667,0.6663333333333333,0.068,1.1333333333333335,7.233333333333333,4.266666666666667,14.866666666666664,2.1666666666666665,0.3666666666666667,10.1,19.03333333333333,0.0,0.8333333333333334,0.8333333333333334,-0.01,-4.966666667,-0.766666667,-5.733333333,-0.2,11.333333333333334,6.033333333333334,18.566666666666663,0.3369999999999999,3.5666666666666664,12.466666666666669,0.2996666666666667,2.466666666666667,6.1000000000000005,0.3999999999999999,0.9666666666666668,1.1333333333333333,0.8425,0.5,3.233333333333333,3.7000000000000006,5.066666666666666,2.1666666666666665,0.2,2.1,4.833333333333333,16.633333333333333,91.66666666666669,111.66666666666669,0.596666667,0.393333333,0.015,0.0,0.0,,0.99,0.015
672,Gabriel Lundberg,4.0,44.0,0.263,19.3,0.579,0.158,0.053,0.0,0.368,0.421,0.182,0.0,0.0,,0.286,0.375,0.0,0.667,0.0,0.0,0.0,,0.0,0.0,7.7,0.342,0.421,0.0,5.0,11.9,8.5,31.5,3.3,0.0,13.6,21.5,-0.1,0.1,0.0,-0.005,-5.3,0.5,-4.8,0.0,0.0,5.5,20.8,0.263,3.3,8.7,0.375,2.2,12.0,0.182,0.0,0.0,,2.2,5.5,7.7,12.0,3.3,0.0,3.3,7.7,14.2,89.0,106.0,0.0,0.7,0.3,0.0,0.0,,0.7,0.3
673,Gal Mekel,17.5,167.5,0.2495,11.35,0.8085,0.2105,0.2895,0.1619999999999999,0.1465,0.1915,0.2774999999999999,0.5660000000000001,0.1875,0.1665,0.1875,0.125,0.3465,1.0,0.0,0.0,0.3415,0.143,0.0,0.0,2.95,0.275,0.1915,0.07,1.0,5.6,3.3,36.150000000000006,1.5499999999999998,0.15,17.25,21.15,-0.35,0.05,-0.3,-0.1555,-6.45,-2.95,-9.45,-0.25,0.5,4.5,19.75,0.2495,0.45,3.6,0.125,4.050000000000001,16.2,0.2774999999999999,0.7,1.05,0.667,0.45,2.55,2.95,13.5,1.5499999999999998,0.1,3.9,3.3000000000000003,10.05,73.0,112.5,0.92,0.08,0.0,0.0,0.0,,1.0,0.0
676,Garrett Temple,28.46,578.62,0.37118,16.324,0.55972,0.2226,0.09228,0.06982,0.175,0.44028,0.43484,0.60692,0.3431086956521739,0.4585,0.22322,0.26934,0.34768,0.9387857142857144,0.0149,2.56,0.50684,0.34662,0.36,0.0,8.048,0.47072,0.44028,0.34716,2.112,9.882,5.962000000000001,13.028,2.128,1.5519999999999998,16.554000000000002,17.53,-0.024,0.574,0.534,0.00892,-4.02,0.4039999999999999,-3.61,-0.096,11.82,5.254,14.22,0.37118,1.816,6.228,0.26934,3.44,7.956,0.43484,3.2260000000000004,5.016,0.59494,0.936,4.388,5.3260000000000005,4.5,2.128,1.006,3.53,5.257999999999999,15.556,91.5,107.46,0.486829268,0.515434783,0.185882353,0.012857143,0.0,,1.002264051,0.198739496
679,Gary Forbes,55.5,752.0,0.4335,12.05,0.741,0.3305,0.185,0.0625,0.1625,0.259,0.4645,0.5875,0.3555,0.3285,0.389,0.3385,0.4615,0.9485,0.02,5.0,0.4795,0.4024999999999999,0.5,0.0,12.5,0.5185,0.259,0.3275,4.35,12.35,8.45,11.7,1.65,0.55,13.85,22.1,0.2,0.7,0.8500000000000001,0.054,-1.2,-0.7,-1.95,0.0,6.5,8.15,18.85,0.4335,1.7000000000000002,5.0,0.3385,6.5,13.95,0.4645,4.35,6.2,0.7015,1.9,5.65,7.550000000000001,3.6,1.65,0.35,3.5,4.550000000000001,22.4,99.0,107.5,0.17,0.46,0.39,0.13,0.0,,0.63,0.52
680,Gary Harris,41.4375,1179.5625,0.4161875,14.4125,0.5784375,0.25475,0.1591875,0.069,0.0958125,0.4215625,0.4741875,0.616375,0.33775,0.417,0.339875,0.343875,0.6263125,0.882375,0.04025,15.875,0.31775,0.4001875,0.4375,0.0,10.35,0.5253125,0.4215625,0.210625,2.2062500000000003,6.50625,4.3375,10.35,1.61875,0.8375,9.50625,17.2375,0.83125,0.7125,1.5375,0.046125,-2.21875,-0.8625,-3.1,-0.05,35.25,6.74375,16.1875,0.4161875,2.31875,6.74375,0.343875,4.39375,9.44375,0.4741875,2.8,3.45,0.8089375,1.01875,2.8875,3.9,3.49375,1.61875,0.45,1.875,3.2125,18.6,106.125,114.9375,0.030833333,0.828125,0.148125,0.0,0.0,,0.858958333,0.148125
681,Gary Neal,38.34782608695652,827.9130434782609,0.3897391304347826,17.147826086956524,0.6439130434782608,0.079,0.1278695652173913,0.1556521739130434,0.2813478260869565,0.3560869565217391,0.4145217391304348,0.552409091,0.3820454545454546,0.4655652173913043,0.3831739130434783,0.3432173913043478,0.4507727272727272,0.6508181818181819,8.695652173913044e-05,0.0434782608695652,0.1380434782608695,0.3601363636363636,0.086956522,0.0,11.713043478260868,0.5086956521739131,0.3560869565217391,0.2486086956521739,0.9869565217391304,10.08695652173913,5.473913043478261,12.978260869565217,0.9391304347826088,0.047826087,9.756521739130434,23.0,0.3173913043478261,0.4739130434782609,0.7913043478260869,0.038478261,-1.352173913,-1.717391304,-3.07826087,-0.152173913,2.217391304347826,8.282608695652174,21.28695652173913,0.3897391304347826,2.6608695652173915,7.604347826086957,0.3432173913043478,5.652173913043479,13.682608695652174,0.4145217391304348,4.656521739130435,5.252173913043479,0.8783913043478261,0.4608695652173913,4.504347826086956,4.969565217391304,3.9478260869565216,0.9391304347826088,0.0304347826086956,2.591304347826087,3.4,23.9,100.21739130434784,110.95652173913044,0.1725,0.825217391,0.070555556,0.02,0.0,,0.997717391,0.09055555600000001
682,Gary Payton II,18.357142857142858,225.78571428571428,0.4592857142857142,10.392857142857142,0.6592857142857144,0.4829285714285714,0.0905,0.068714286,0.0173571428571428,0.3407142857142857,0.5558571428571428,0.647,0.372,0.14825,0.5625,0.2783571428571428,0.5465,1.0,0.1124285714285714,7.571428571428571,0.4452857142857143,0.3663076923076923,0.071428571,0.0,13.37857142857143,0.5057857142857143,0.3407142857142857,0.1321428571428571,5.914285714285714,15.178571428571429,10.578571428571427,15.19285714285714,2.757142857142857,1.7214285714285715,10.321428571428571,16.785714285714285,0.1785714285714285,0.3142857142857143,0.5071428571428572,0.0875,-2.257142857,1.4214285714285713,-0.835714286,0.092857143,4.928571428571429,7.392857142857143,15.935714285714283,0.4592857142857142,1.4714285714285715,5.314285714285715,0.2783571428571428,5.921428571428572,10.6,0.5558571428571428,0.9142857142857144,2.0142857142857142,0.4579999999999999,2.6,6.685714285714285,9.292857142857144,4.914285714285714,2.757142857142857,1.0,1.9214285714285717,6.485714285714286,17.185714285714287,106.0,107.5,0.580714286,0.358461538,0.62,0.0,0.0,,0.939175824,0.62
