,Player,G,MP,%FG_t,Av_Dist(Ft),%FGA_2P,%FGA_0-3,%FGA_3-10,%FGA_10-16,%FGA_16-3P,%FGA_3P,%FG_2P,%FG_0-3,%FG_3-10,%FG_10-16,%FG_16-3P,%FG_3P,%FG_assisted_2P,%FG_assisted_3P,%DunkAttempts,#_Dunks,%FGA_Corner3,%FG_Corner3,Heave_attempts,Heave_#,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PG%,SG%,SF%,PF%,C%,Unnamed: 74,G%,F%
1493,Nikola Mirotić,39.23809523809524,1019.6666666666666,0.4367619047619048,17.59047619047619,0.4387619047619048,0.1960952380952381,0.087380952,0.068190476,0.085857143,0.5612380952380952,0.5246666666666667,0.6728571428571429,0.4957142857142857,0.298,0.4064285714285714,0.3684761904761904,0.669952381,0.9092857142857144,0.0159523809523809,7.428571428571429,0.1832857142857142,0.4304285714285714,0.7619047619047619,0.0,17.7,0.576047619,0.5612380952380952,0.2257142857142857,4.514285714285714,22.914285714285715,13.814285714285717,7.880952380952381,1.3857142857142857,2.2333333333333334,8.076190476190476,22.23333333333333,1.4857142857142858,1.2809523809523808,2.7666666666666666,0.1328571428571428,2.1523809523809527,-0.195238095,1.9571428571428573,0.9666666666666668,13.80952380952381,9.11904761904762,20.85238095238095,0.4367619047619048,4.314285714285714,11.647619047619049,0.3684761904761904,4.819047619047619,9.180952380952382,0.5246666666666667,3.8904761904761904,4.695238095238095,0.8291904761904763,1.980952380952381,10.528571428571428,12.52857142857143,2.4952380952380957,1.3857142857142857,1.3142857142857145,2.023809523809524,3.7571428571428576,26.46190476190477,112.47619047619048,107.33333333333331,0.0,0.0,0.11625,0.742857143,0.248333333,,0.0,0.859107143
1496,Nikoloz Tskitishvili,21.6,177.05,0.31005,14.555,0.83005,0.2144,0.0731,0.1783,0.36395,0.16995,0.3399,0.3801176470588235,0.378235294117647,0.20535,0.30695,0.204,0.68125,0.5714285714285714,0.01095,0.9,0.2326470588235294,0.5111764705882352,0.05,0.0,3.675,0.3595,0.16995,0.24125,6.45,15.475,10.91,6.029999999999999,0.95,2.265,17.755000000000003,21.15,-0.4,0.215,-0.22,-0.10075,-7.345,-1.62,-8.975,-0.215,0.8,5.605,17.96,0.31005,0.595,3.0650000000000004,0.204,5.04,14.895,0.3399,2.645,4.335,0.611,2.88,7.01,9.905,2.035,0.95,1.61,4.33,5.46,14.435,72.6,105.65,0.0,0.035,0.291538462,0.5685,0.272941176,,0.035,0.860038462
1498,Noel Felix,12.0,82.0,0.24,13.1,0.88,0.24,0.12,0.2,0.32,0.12,0.227,0.5,0.0,0.2,0.125,0.333,0.6,1.0,0.12,2.0,0.333,1.0,0.0,0.0,-1.1,0.316,0.12,0.32,4.4,14.9,9.6,3.5,1.3,2.8,21.9,20.0,-0.3,0.0,-0.3,-0.197,-10.0,-2.5,-12.5,-0.2,0.0,3.8,16.0,0.24,0.6,1.9,0.333,3.2,14.1,0.227,3.2,5.1,0.625,1.9,6.4,8.3,1.3,1.3,1.9,5.1,8.3,11.5,62.0,114.0,0.0,0.0,0.88,0.12,0.0,,0.0,1.0
1500,Norman Powell,43.08695652173913,1206.0,0.4687391304347826,14.121739130434785,0.573304348,0.274,0.1739565217391304,0.060173913,0.065521739,0.426695652173913,0.5109565217391304,0.621695652,0.3971739130434782,0.4314782608695652,0.3883913043478261,0.4150434782608695,0.5058695652173913,0.8488695652173913,0.038347826,16.47826086956522,0.3102608695652174,0.4616521739130435,0.782608696,0.0,16.795652173913044,0.6067826086956521,0.426695652173913,0.3339565217391304,1.952173913043478,9.77391304347826,5.786956522,11.113043478260868,1.591304347826087,1.2608695652173914,10.004347826086956,22.91304347826087,1.7217391304347829,0.7565217391304347,2.4782608695652173,0.117695652173913,1.443478260869565,-0.62173913,0.8217391304347827,0.6,29.695652173913043,9.5,20.169565217391305,0.4687391304347826,3.617391304347826,8.586956522,0.4150434782608695,5.882608695652174,11.595652173913043,0.5109565217391304,5.834782608695652,6.943478260869565,0.8415217391304348,0.8739130434782609,4.339130434782609,5.213043478,3.3739130434782605,1.591304347826087,0.6739130434782609,2.534782608695652,3.943478260869565,28.44347826086957,115.7391304347826,114.6086956521739,0.125714286,0.446956522,0.5255,0.06,0.0,,0.572670808,0.5854999999999999
1504,OG Anunoby,60.2,1612.0,0.4704,14.0,0.514,0.3342,0.1133999999999999,0.0361999999999999,0.0298,0.486,0.5668,0.7036,0.2956,0.3328,0.2557999999999999,0.3708,0.5631999999999999,0.9452,0.1258,56.4,0.4514,0.4024,0.2,0.0,12.64,0.577,0.486,0.1756,4.16,12.52,8.32,7.659999999999999,1.96,1.56,11.0,16.4,1.4200000000000002,2.1,3.5,0.102,-0.64,0.64,-0.02,0.8800000000000001,45.4,7.159999999999999,15.3,0.4704,2.72,7.4,0.3708,4.42,7.94,0.5668,1.92,2.68,0.6908,1.86,5.5600000000000005,7.42,2.56,1.96,0.82,2.0,4.16,18.98,111.2,108.8,0.03,0.116666667,0.598,0.32,0.015,,0.146666667,0.9179999999999999
1505,Obi Toppin,67.0,956.5,0.5145,11.5,0.618,0.4485,0.1185,0.03,0.021,0.382,0.642,0.7115,0.4365,0.4095,0.5,0.307,0.7324999999999999,0.981,0.2085,68.0,0.4515,0.3175,0.5,0.0,15.5,0.594,0.382,0.193,5.050000000000001,17.65,11.35,8.65,1.1,2.35,9.5,18.35,1.5,1.25,2.7,0.131,0.15,0.5,0.65,0.7,5.0,8.899999999999999,17.25,0.5145,2.0,6.550000000000001,0.307,6.9,10.75,0.642,2.6,3.45,0.7444999999999999,2.35,8.149999999999999,10.5,2.6,1.1,1.2000000000000002,2.0,4.05,22.45,116.0,109.5,0.0,0.0,0.0,0.985,0.015,,0.0,0.985
1508,Okaro White,14.666666666666666,185.66666666666663,0.2723333333333333,18.633333333333333,0.3073333333333333,0.17,0.063,0.047666667,0.026666667,0.693,0.498,0.5835,0.091,0.7855,0.143,0.239,0.5235,1.0,0.0363333333333333,1.6666666666666667,0.445,0.2083333333333333,0.0,0.0,3.966666666666667,0.3613333333333333,0.693,0.147,9.266666666666667,14.366666666666664,11.800000000000002,3.1666666666666665,0.5666666666666668,0.9333333333333332,7.066666666666666,11.733333333333334,0.066666667,0.1999999999999999,0.2666666666666666,-0.029666667,-4.533333333,-2.366666667,-6.866666667,-0.033333333,1.3333333333333333,2.6333333333333333,11.7,0.2723333333333333,1.2666666666666666,8.766666666666667,0.239,1.3666666666666665,2.9333333333333336,0.498,1.1333333333333335,1.4333333333333331,0.788,4.166666666666667,6.333333333333333,10.5,1.1666666666666667,0.5666666666666668,0.5666666666666668,0.8333333333333334,3.133333333333333,7.7,88.0,112.0,0.0,0.0,0.39,0.736666667,0.01,,0.0,1.126666667
1509,Olden Polynice,2.0,12.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,-9.2,,,,9.4,9.6,9.5,11.7,4.4,0.0,100.0,14.8,-0.1,0.0,-0.1,-0.394,-17.7,1.7,-16.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,4.4,4.4,8.8,4.4,4.4,0.0,17.6,8.8,0.0,22.0,105.0,0.0,0.0,0.0,0.78,0.22,,0.0,0.78
1514,Olumide Oyedeji,27.0,145.0,0.435,3.8,1.0,0.652,0.217,0.043,0.087,0.0,0.435,0.467,0.4,1.0,0.0,,0.6,,0.217,4.0,,,0.0,0.0,9.4,0.485,0.0,0.478,7.7,32.5,19.7,5.1,1.8,1.5,15.2,10.1,0.1,0.2,0.3,0.101,-4.3,0.6,-3.7,-0.1,3.0,3.6,8.2,0.435,0.0,0.0,,3.6,8.2,0.435,2.5,3.9,0.636,3.6,14.2,17.8,1.8,1.8,1.1,1.8,10.7,9.6,103.0,99.0,0.0,0.0,0.01,0.53,0.46,,0.0,0.54
1516,Omari Johnson,4.0,75.0,0.429,17.0,0.429,0.238,0.095,0.0,0.095,0.571,0.556,0.8,0.5,,0.0,0.333,0.4,1.0,0.0,0.0,0.167,0.5,0.0,0.0,10.5,0.524,0.571,0.0,6.0,11.1,8.5,14.5,1.3,0.0,12.5,14.4,0.1,0.0,0.1,0.053,-1.8,-2.7,-4.5,0.0,0.0,6.1,14.2,0.429,2.7,8.1,0.333,3.4,6.1,0.556,0.0,0.0,,2.7,4.7,7.4,4.7,1.3,0.0,2.0,4.0,14.8,108.0,114.0,0.0,0.0,0.0,0.89,0.12,,0.0,0.89
1519,Omri Casspi,33.6,658.4,0.48308,10.644,0.6819200000000001,0.38616,0.2484799999999999,0.0274799999999999,0.02488,0.31808,0.53396,0.62684,0.4836399999999999,0.1181904761904762,0.1374375,0.3623599999999999,0.7118800000000001,0.97704,0.05728,8.84,0.2285599999999999,0.32996,0.28,0.0,11.072,0.55792,0.31808,0.1969599999999999,4.5360000000000005,14.288,9.444,7.236000000000001,1.5519999999999998,0.62,14.563999999999998,16.227999999999998,0.424,0.508,0.924,0.05144,-1.848,-0.768,-2.62,0.076,6.36,6.996,14.484000000000002,0.48308,1.872,4.8,0.3623599999999999,5.152,9.688,0.53396,1.7480000000000002,2.752,0.6263333333333334,1.996,6.332000000000001,8.352,2.408,1.5519999999999998,0.372,2.636,4.36,17.604,103.32,110.96,0.0,0.072,0.3644,0.62,0.014285714,,0.072,0.9843999999999999
1523,Oshae Brissett,35.666666666666664,739.3333333333334,0.4183333333333333,13.5,0.5326666666666666,0.3466666666666667,0.1483333333333333,0.024,0.0143333333333333,0.4673333333333334,0.4963333333333333,0.6769999999999999,0.1523333333333333,0.1666666666666666,0.1335,0.3243333333333333,0.6656666666666666,0.978,0.1226666666666666,17.333333333333332,0.3856666666666666,0.3813333333333333,1.0,0.0,12.266666666666666,0.5419999999999999,0.4673333333333334,0.344,6.966666666666666,16.333333333333332,11.666666666666666,6.0,1.5,1.8,9.533333333333331,15.966666666666669,0.8333333333333334,0.5666666666666667,1.366666666666667,0.092333333,-1.733333333,-0.6,-2.3,0.0333333333333333,13.666666666666666,5.9,14.1,0.4183333333333333,2.2333333333333334,6.6000000000000005,0.3243333333333333,3.6666666666666665,7.466666666666666,0.4963333333333333,3.6666666666666665,4.833333333333333,0.7546666666666667,3.0666666666666664,7.2,10.3,2.1333333333333333,1.5,1.0333333333333334,1.7,4.266666666666667,17.7,112.33333333333331,111.33333333333331,0.0,0.01,0.483333333,0.45,0.1,,0.01,0.933333333
1524,Othella Harrington,53.333333333333336,867.1666666666666,0.4808333333333333,8.1,1.0,0.3008333333333333,0.2613333333333333,0.305,0.1331666666666666,0.0,0.4808333333333333,0.6441666666666667,0.472,0.3883333333333333,0.3086666666666666,,0.6553333333333333,,0.0075,1.8333333333333333,,,0.0,0.0,9.616666666666667,0.5295,0.0,0.3945,8.25,16.900000000000002,12.5,5.8500000000000005,0.4833333333333333,1.0833333333333333,17.25,17.683333333333334,0.7166666666666667,0.8333333333333334,1.55,0.055833333,-4.183333333,-0.783333333,-5.0,-0.3,19.666666666666668,6.916666666666667,14.333333333333334,0.4808333333333333,0.0,0.0,,6.916666666666667,14.333333333333334,0.4808333333333333,4.033333333333333,5.7,0.7176666666666667,3.766666666666667,7.633333333333333,11.383333333333333,1.8333333333333333,0.4833333333333333,0.7666666666666666,3.483333333333333,8.833333333333334,17.883333333333333,99.33333333333331,106.5,0.0,0.0,0.04,0.651666667,0.341666667,,0.0,0.691666667
1525,Othello Hunter,11.5,62.5,0.4415,3.9,1.0,0.6165,0.2665,0.0415,0.075,0.0,0.4415,0.599,0.125,0.0,0.333,,0.6930000000000001,,0.0665,1.0,,,0.0,0.0,10.0,0.4475,0.0,0.2915,16.25,20.25,18.25,0.85,0.6,3.25,13.1,17.85,-0.05,0.05,0.1,0.0305,-4.7,-2.3,-7.0,-0.05,0.0,6.45,15.5,0.4415,0.0,0.0,,6.45,15.5,0.4415,2.4,4.7,0.375,7.449999999999999,9.2,16.7,0.3,0.6,2.25,3.0,7.25,15.3,97.0,106.0,0.0,0.0,0.13,0.865,0.01,,0.0,0.995
1527,Otto Porter Jr.,36.96,981.0,0.44504,16.375999999999998,0.5977600000000001,0.16252,0.13196,0.12196,0.1812399999999999,0.40224,0.49884,0.6972400000000001,0.4384,0.43932,0.40528,0.35892,0.6241599999999999,0.8043600000000001,0.0116,5.4,0.2562399999999999,0.4199090909090909,0.48,0.0,14.764,0.5486800000000001,0.40224,0.1682399999999999,4.08,18.448,11.192,10.788,2.0,1.104,7.916,18.48,1.28,1.088,2.34,0.09864,0.08,0.34,0.44,0.804,22.44,7.88,17.727999999999998,0.44504,2.616,7.16,0.35892,5.24,10.564,0.49884,2.528,2.988,0.8344799999999999,1.7919999999999998,8.132,9.936,3.528,2.0,0.628,1.648,3.248,20.932,111.08,110.32,0.0,0.088666667,0.539583333,0.429166667,0.0575,,0.088666667,0.96875
1528,P.J. Brown,67.5,2037.3333333333333,0.4436666666666666,9.533333333333331,0.9941666666666666,0.3413333333333333,0.1161666666666666,0.2473333333333333,0.2895,0.005833333,0.446,0.4973333333333333,0.328,0.4341666666666666,0.4536666666666666,0.0,0.7346666666666667,,0.047,23.83333333333333,0.0,,0.1666666666666666,0.0,13.566666666666668,0.5023333333333334,0.005833333,0.3228333333333333,11.283333333333331,19.566666666666663,15.35,8.066666666666666,1.2333333333333334,2.2,13.083333333333334,14.883333333333333,2.8000000000000003,2.6,5.4,0.1211666666666666,-1.133333333,0.4833333333333333,-0.683333333,1.0333333333333334,59.66666666666666,5.9,13.233333333333334,0.4436666666666666,0.0,0.083333333,0.0,5.9,13.15,0.446,3.433333333333333,4.2,0.8093333333333333,5.116666666666666,8.9,14.0,2.6166666666666667,1.2333333333333334,1.4833333333333334,2.25,5.25,15.2,108.16666666666669,101.83333333333331,0.0,0.0,0.01,0.685,0.315,,0.0,0.6950000000000001
1529,P.J. Hairston,44.1,856.5,0.3509,17.169999999999998,0.4183,0.2172,0.073,0.0441,0.084,0.5817,0.4432,0.5831999999999999,0.3001999999999999,0.2572,0.2823,0.2809,0.5860000000000001,0.9609,0.0199,3.0,0.2387999999999999,0.2955,0.2,0.0,6.890000000000001,0.4628,0.5817,0.1562,2.2,12.61,7.279999999999999,4.38,1.24,0.8400000000000001,8.76,17.25,-0.41,0.77,0.39,0.01,-3.8,-0.98,-4.79,-0.52,31.4,5.81,16.6,0.3509,2.71,9.63,0.2809,3.11,6.98,0.4432,2.0,2.58,0.7815000000000001,1.0699999999999998,5.630000000000001,6.63,1.45,1.24,0.49,1.73,5.05,16.34,91.9,108.2,0.0,0.494,0.462,0.05,0.0,,0.494,0.512
1530,P.J. Tucker,53.407407407407405,1499.5925925925926,0.4085185185185185,14.68888888888889,0.4904814814814815,0.2612222222222222,0.1357777777777777,0.0477407407407407,0.044888889,0.5095185185185185,0.4543333333333333,0.537962963,0.367074074074074,0.2775555555555555,0.4221304347826087,0.3582307692307692,0.6138148148148148,0.9851153846153846,0.007555556,3.259259259259259,0.7883461538461538,0.3768076923076923,0.3703703703703703,0.0,8.988888888888889,0.524888889,0.5095185185185185,0.1882592592592592,5.451851851851852,15.3,10.325925925925926,6.25925925925926,1.8888888888888888,0.8666666666666666,13.51851851851852,10.2,0.9111111111111112,1.4185185185185183,2.333333333333333,0.070555556,-2.359259259,0.7629629629629631,-1.603703704,0.3222222222222222,31.51851851851852,3.807407407407408,9.196296296296296,0.4085185185185185,1.5407407407407407,4.277777777777778,0.3582307692307692,2.27037037,4.896296296296296,0.4543333333333333,1.3444444444444443,1.862962962962963,0.7291851851851852,2.4444444444444446,6.72962963,9.174074074074074,2.262962962962963,1.8888888888888888,0.4925925925925926,1.525925925925926,4.359259259259259,10.52962962962963,109.14814814814817,110.8148148148148,0.0,0.104545455,0.487826087,0.472962963,0.137142857,,0.104545455,0.96078905
1531,P.J. Washington,62.333333333333336,1827.0,0.455,13.833333333333334,0.5403333333333333,0.2976666666666667,0.205,0.0249999999999999,0.013,0.4596666666666666,0.531,0.6613333333333333,0.3716666666666666,0.3313333333333333,0.2213333333333333,0.375,0.7946666666666667,0.9613333333333332,0.099666667,52.66666666666666,0.25,0.413,1.3333333333333333,0.0,13.133333333333333,0.5613333333333334,0.4596666666666666,0.1979999999999999,4.466666666666666,16.8,10.5,11.566666666666668,1.5666666666666669,3.2,13.233333333333334,17.866666666666667,0.8666666666666667,1.8333333333333333,2.7,0.070333333,-1.133333333,0.3,-0.866666667,0.5666666666666667,48.66666666666666,7.3,16.1,0.455,2.733333333333333,7.333333333333333,0.375,4.566666666666666,8.799999999999999,0.531,2.266666666666667,3.233333333333333,0.7026666666666667,2.066666666666667,7.433333333333334,9.5,3.8333333333333335,1.5666666666666669,1.6666666666666667,2.6666666666666665,4.3,19.633333333333336,108.0,112.0,0.0,0.0,0.0,0.63,0.37,,0.0,0.63
1535,Pape Sy,3.0,21.0,0.333,6.7,0.833,0.333,0.5,0.0,0.0,0.167,0.4,0.5,0.333,,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,9.2,0.478,0.167,0.5,11.6,5.7,8.6,14.5,2.6,0.0,29.1,23.3,0.0,0.0,0.0,-0.047,-3.5,-2.5,-6.0,0.0,0.0,5.1,15.4,0.333,0.0,2.6,0.0,5.1,12.8,0.4,7.7,7.7,1.0,5.1,2.6,7.7,5.1,2.6,0.0,7.7,2.6,17.9,86.0,108.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0
1536,Paris Bass,2.0,7.0,0.333,11.7,0.667,0.333,0.333,0.0,0.0,0.333,0.5,1.0,0.0,,,0.0,0.5,,0.167,1.0,0.0,,0.0,0.0,13.9,0.436,0.333,0.333,31.5,29.9,30.6,0.0,6.9,0.0,22.5,54.6,0.0,0.0,0.0,-0.17,-11.2,-1.2,-12.4,0.0,0.0,13.7,41.2,0.333,0.0,13.7,0.0,13.7,27.5,0.5,13.7,13.7,1.0,13.7,13.7,27.5,0.0,6.9,0.0,13.7,13.7,41.2,82.0,92.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0
1537,Pascal Siakam,66.66666666666667,1963.3333333333333,0.4935,10.0,0.7845,0.3426666666666667,0.2795,0.084166667,0.078166667,0.2155,0.544,0.6915,0.4516666666666666,0.4013333333333333,0.3853333333333333,0.2886666666666667,0.484,0.9036666666666666,0.059,37.66666666666666,0.4005,0.3015,1.0,0.0,16.766666666666666,0.561,0.2155,0.2586666666666666,5.433333333333334,18.0,11.7,15.15,1.5333333333333332,2.35,11.6,21.633333333333336,2.8666666666666667,2.6833333333333336,5.55,0.1286666666666666,0.55,0.6833333333333332,1.2333333333333334,1.85,51.0,9.45,19.33333333333333,0.4935,1.4666666666666668,4.433333333333334,0.2886666666666667,8.016666666666667,14.883333333333333,0.544,4.05,5.266666666666667,0.7436666666666666,2.433333333333333,8.049999999999999,10.466666666666669,4.683333333333334,1.5333333333333332,1.3,2.783333333333333,4.7,24.366666666666664,112.16666666666669,107.66666666666669,0.0,0.0,0.022,0.853333333,0.131666667,,0.0,0.875333333
1540,Pat Garrity,45.833333333333336,843.3333333333334,0.3705,19.383333333333333,0.5868333333333333,0.071,0.040333333,0.060666667,0.4145,0.4133333333333333,0.4046666666666667,0.5154,0.4236,0.3526,0.4008333333333333,0.3354,0.8131666666666666,0.9976,0.003666667,1.3333333333333333,0.1402,0.3702499999999999,0.0,0.0,6.583333333333333,0.4653333333333334,0.4133333333333333,0.1191666666666666,3.1833333333333336,9.866666666666667,6.566666666666666,6.683333333333334,0.8833333333333333,0.3999999999999999,10.433333333333334,13.933333333333332,0.7166666666666667,0.4666666666666666,1.2,0.0244999999999999,-2.983333333,-1.15,-4.1,-9.25186e-18,8.833333333333334,5.016666666666667,13.366666666666667,0.3705,2.033333333333333,6.05,0.3354,2.966666666666667,7.316666666666666,0.4046666666666667,1.45,1.7166666666666668,0.8417999999999999,1.3666666666666665,4.466666666666667,5.849999999999999,2.283333333333333,0.8833333333333333,0.2666666666666666,1.8500000000000003,5.883333333333333,13.533333333333331,97.16666666666669,110.16666666666669,0.0,0.0,0.2675,0.76,0.066666667,,0.0,1.0275
1541,Patricio Garino,5.0,43.0,0.0,22.8,0.286,0.0,0.0,0.0,0.286,0.714,0.0,,,,0.0,0.0,,,0.0,0.0,0.8,0.0,0.0,0.0,-9.2,0.0,0.714,0.0,2.5,15.6,8.9,0.0,0.0,0.0,30.0,10.2,-0.2,0.0,-0.2,-0.25,-13.3,-4.6,-17.9,-0.2,0.0,0.0,8.1,0.0,0.0,5.8,0.0,0.0,2.3,0.0,0.0,0.0,,1.2,6.9,8.1,0.0,0.0,0.0,3.5,4.6,0.0,8.0,115.0,0.0,0.14,0.86,0.0,0.0,,0.14,0.86
1544,Patrick Ewing,7.0,19.0,0.0,18.3,0.6,0.0,0.2,0.2,0.2,0.4,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.6,0.222,0.4,0.8,6.4,6.4,6.4,14.2,0.0,4.4,12.9,19.5,-0.1,0.0,-0.1,-0.158,-5.6,-3.4,-9.1,0.0,0.0,0.0,14.2,0.0,0.0,5.7,0.0,0.0,8.5,0.0,8.5,11.4,0.75,2.8,2.8,5.7,5.7,0.0,2.8,2.8,2.8,8.5,64.0,109.0,0.0,0.0,0.39,0.61,0.0,,0.0,1.0
1547,Patrick Patterson,51.81481481481482,1165.2962962962963,0.4627407407407407,14.544444444444444,0.6594814814814816,0.1858888888888888,0.1772962962962962,0.1288518518518518,0.1672962962962963,0.3405185185185185,0.5097407407407407,0.6520740740740741,0.4732592592592592,0.440962963,0.4112962962962963,0.3398888888888888,0.7008518518518518,0.993,0.047074074074074,16.703703703703702,0.5098888888888888,0.3497407407407407,0.1851851851851851,0.037037037037037,13.466666666666669,0.5405185185185185,0.3405185185185185,0.1257777777777777,7.325925925925926,15.440740740740742,11.374074074074075,7.496296296296297,1.3111111111111111,1.614814814814815,9.574074074074074,15.937037037037037,1.5740740740740742,1.0518518518518518,2.6259259259259258,0.1027407407407407,0.0296296296296296,-0.281481481,-0.27037037,0.6296296296296297,13.851851851851851,7.325925925925925,15.68888888888889,0.4627407407407407,1.8259259259259255,4.985185185185185,0.3398888888888888,5.503703703703703,10.666666666666666,0.5097407407407407,1.4222222222222225,1.9592592592592597,0.7333703703703703,3.307407407407408,6.885185185185185,10.17777777777778,2.414814814814815,1.3111111111111111,1.062962962962963,1.7592592592592593,4.281481481481482,17.91111111111111,111.44444444444444,108.37037037037037,0.0,0.0,0.024666667,0.877407407,0.111851852,,0.0,0.902074074
1548,Patrick Williams,44.0,1202.5,0.506,12.7,0.7275,0.2825,0.1624999999999999,0.1205,0.162,0.2724999999999999,0.5245,0.6935,0.397,0.494,0.3894999999999999,0.454,0.7015,0.957,0.0855,29.0,0.4135,0.4605,0.5,0.5,11.6,0.5995,0.2724999999999999,0.3195,4.15,14.1,9.15,5.75,1.3,1.9,13.1,14.55,0.4499999999999999,1.25,1.7,0.0795,-1.85,-0.15,-1.95,-0.1,40.0,6.2,12.35,0.506,1.5,3.4,0.454,4.7,8.95,0.5245,2.85,3.9,0.73,1.8,6.2,8.0,2.05,1.3,1.05,2.15,3.1500000000000004,16.85,112.5,113.5,0.0,0.02,0.57,0.65,0.11,,0.02,1.22
1552,Paul George,61.41666666666666,2061.75,0.4314166666666666,16.008333333333333,0.5883333333333334,0.2031666666666666,0.096833333,0.1209166666666666,0.1674999999999999,0.4116666666666667,0.4653333333333334,0.6178333333333333,0.3365,0.4010833333333333,0.3895,0.37875,0.3446666666666667,0.7512500000000001,0.045416667,35.083333333333336,0.2070833333333333,0.4211666666666667,2.5,0.25,18.558333333333334,0.5580833333333334,0.4116666666666667,0.2809166666666666,2.9416666666666664,18.291666666666668,10.7,17.8,2.583333333333333,1.0916666666666666,13.691666666666665,27.45833333333333,2.95,3.4333333333333336,6.391666666666667,0.1285,2.15,1.2333333333333334,3.391666666666667,3.1833333333333336,57.41666666666666,10.3,23.941666666666663,0.4314166666666666,3.8,9.958333333333334,0.37875,6.483333333333333,13.991666666666667,0.4653333333333334,5.641666666666667,6.7250000000000005,0.8319166666666667,1.325,8.458333333333334,9.808333333333334,5.275,2.583333333333333,0.6833333333333332,4.3,4.191666666666666,30.058333333333334,106.41666666666669,103.25,0.0,0.274285714,0.721666667,0.17375,0.035,,0.274285714,0.895416667
1554,Paul Millsap,52.083333333333336,1349.0,0.4571666666666666,9.683333333333334,0.7981666666666666,0.3727916666666666,0.2389583333333333,0.11,0.076458333,0.2018333333333333,0.4984166666666667,0.6104583333333333,0.4174166666666667,0.357625,0.2485714285714285,0.2637083333333333,0.5685833333333333,0.9341363636363637,0.057583333,23.33333333333333,0.2373333333333333,0.2515714285714286,0.4583333333333333,0.083333333,15.529166666666669,0.526,0.2018333333333333,0.316625,10.283333333333331,19.570833333333333,14.975,11.270833333333334,1.95,2.833333333333333,13.104166666666666,19.70833333333333,2.0875,1.9958333333333331,4.070833333333334,0.1143333333333333,-0.925,0.6208333333333333,-0.3,1.2208333333333334,31.291666666666668,7.820833333333333,17.020833333333332,0.4571666666666666,0.975,3.345833333333333,0.2637083333333333,6.8625,13.679166666666667,0.4984166666666667,4.008333333333334,5.4875,0.7247083333333334,4.475,8.7875,13.275,3.7375,1.95,1.6625,2.9166666666666665,6.7,20.633333333333333,108.375,106.375,0.0,0.0,0.048181818,0.672083333,0.335454545,,0.0,0.720265151
1555,Paul Pierce*,70.53333333333333,2349.5333333333333,0.4408666666666667,15.08,0.6514666666666666,0.2416,0.0668,0.1398,0.2034666666666666,0.3485333333333333,0.4822,0.5956666666666667,0.3757333333333333,0.429,0.4104666666666666,0.3634666666666666,0.4456,0.8881333333333333,0.0221333333333333,21.866666666666667,0.1178666666666666,0.4046666666666667,1.1333333333333333,0.0,17.933333333333334,0.5682666666666666,0.3485333333333333,0.4132666666666666,2.2333333333333334,16.453333333333333,9.506666666666666,18.246666666666663,1.7066666666666668,1.0733333333333337,13.66,25.37333333333333,4.306666666666667,3.28,7.586666666666667,0.1408,2.146666666666667,0.4533333333333333,2.5933333333333333,3.1866666666666665,66.8,9.186666666666667,20.8,0.4408666666666667,2.493333333333333,6.88,0.3634666666666666,6.693333333333333,13.913333333333332,0.4822,7.239999999999999,8.866666666666667,0.8152666666666666,0.98,7.466666666666667,8.433333333333334,5.333333333333333,1.7066666666666668,0.7266666666666667,3.893333333333333,4.373333333333333,28.093333333333337,107.73333333333332,103.73333333333332,0.0,0.235454545,0.686666667,0.162307692,0.01,,0.235454545,0.8489743590000001
1556,Paul Reed,32.0,239.5,0.5505,5.800000000000001,0.92,0.5880000000000001,0.2314999999999999,0.0465,0.054,0.08,0.587,0.744,0.253,0.375,0.4165,0.125,0.622,1.0,0.2224999999999999,18.0,0.4165,0.0,0.5,0.0,21.3,0.554,0.08,0.1245,17.8,18.15,18.0,9.65,4.1,5.4,10.85,19.7,0.4,0.55,0.95,0.187,-1.3,1.85,0.55,0.15,1.0,10.15,18.6,0.5505,0.15,1.4500000000000002,0.125,10.0,17.05,0.587,1.05,2.25,0.4645,7.75,8.15,15.9,2.95,4.1,2.9,2.5,8.65,21.6,116.5,101.0,0.0,0.0,0.08,0.465,0.495,,0.0,0.545
