,Player,G,MP,%FG_t,Av_Dist(Ft),%FGA_2P,%FGA_0-3,%FGA_3-10,%FGA_10-16,%FGA_16-3P,%FGA_3P,%FG_2P,%FG_0-3,%FG_3-10,%FG_10-16,%FG_16-3P,%FG_3P,%FG_assisted_2P,%FG_assisted_3P,%DunkAttempts,#_Dunks,%FGA_Corner3,%FG_Corner3,Heave_attempts,Heave_#,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PG%,SG%,SF%,PF%,C%,Unnamed: 74,G%,F%
396,Dalibor Bagarić,10.0,76.0,0.308,8.9,1.0,0.231,0.346,0.269,0.154,0.0,0.308,0.333,0.222,0.286,0.5,,1.0,,0.038,1.0,,,0.0,0.0,7.1,0.342,0.0,0.154,10.3,18.6,14.5,8.2,2.0,2.9,15.3,19.1,-0.2,0.1,-0.1,-0.048,-5.8,-1.1,-6.9,-0.1,0.0,5.4,17.6,0.308,0.0,0.0,,5.4,17.6,0.308,2.0,2.7,0.75,4.7,8.8,13.5,2.7,2.0,2.0,3.4,7.4,12.8,77.0,102.0,0.0,0.0,0.0,0.11,0.89,,0.0,0.11
397,Damian Jones,22.476190476190474,326.85714285714283,0.6745714285714286,5.852380952380953,0.9603809523809524,0.6492857142857142,0.1848571428571428,0.056238095,0.070190476,0.039809524,0.6931428571428571,0.7733809523809524,0.5934999999999999,0.600375,0.1889411764705882,0.1690714285714285,0.8691904761904762,0.99,0.3871904761904762,20.61904761904762,0.2013571428571428,0.8572,0.8095238095238095,0.0,13.261904761904765,0.7,0.039809524,0.5782857142857143,7.961904761904761,16.23333333333333,12.09047619047619,5.685714285714286,0.8523809523809524,4.576190476190476,17.547619047619047,12.342857142857142,0.6619047619047619,0.2952380952380952,0.9571428571428572,0.1296190476190476,-3.057142857,0.6952380952380953,-2.347619048,0.071428571,6.857142857142857,6.023809523809524,9.085714285714284,0.6745714285714286,0.066666667,0.3761904761904762,0.1690714285714285,5.938095238095238,8.70952381,0.6931428571428571,3.552380952380952,5.109523809523809,0.6954761904761905,3.447619047619048,7.090476190476191,10.51904761904762,2.0666666666666664,0.8523809523809524,2.5476190476190474,2.4285714285714284,7.780952380952381,15.685714285714283,126.52380952380952,111.1904761904762,0.0,0.0,0.0,0.056,0.975238095,,0.0,0.056
410,Dan Gadzuric,40.94444444444444,561.5555555555555,0.4260555555555555,5.111111111111111,0.9951111111111112,0.5458888888888889,0.244,0.1144999999999999,0.089944444,0.004888889,0.4281666666666666,0.5592777777777778,0.3298235294117647,0.2578235294117647,0.2714705882352941,0.0,0.6223529411764706,,0.1474444444444444,27.11111111111111,0.0,,0.1111111111111111,0.0,10.672222222222222,0.4307222222222222,0.004888889,0.3262222222222222,14.416666666666666,19.97222222222222,17.12777777777778,4.011111111111111,1.6388888888888888,4.588888888888889,15.488888888888887,16.13888888888889,0.2222222222222222,0.65,0.9277777777777776,0.037055556,-5.044444444,-0.616666667,-5.661111111,-0.205555556,11.61111111111111,6.066666666666666,13.866666666666667,0.4260555555555555,0.0,0.077777778,0.0,6.066666666666666,13.794444444444444,0.4281666666666666,1.6833333333333331,4.2444444444444445,0.4044444444444444,6.605555555555556,8.766666666666667,15.394444444444446,1.3666666666666667,1.6388888888888888,3.1166666666666667,2.8666666666666667,9.711111111,13.805555555555555,92.88888888888889,104.88888888888889,0.0,0.0,0.0,0.265,0.736666667,,0.0,0.265
414,Daniel Gafford,39.90909090909091,618.0909090909091,0.6871818181818182,3.0727272727272723,0.9998181818181816,0.6111818181818182,0.3433636363636363,0.0263636363636363,0.0185454545454545,0.000181818,0.6873636363636364,0.7926363636363637,0.5431818181818181,0.2574545454545454,0.2142857142857142,0.0,0.7087272727272728,,0.3607272727272727,58.0,0.0,,0.0,0.0,21.563636363636363,0.6975454545454546,0.000181818,0.4664545454545454,12.5,17.854545454545455,15.19090909090909,5.472727272727273,1.4363636363636365,7.918181818181818,13.554545454545456,16.363636363636363,1.6454545454545455,0.9272727272727272,2.627272727272727,0.2019999999999999,0.3090909090909091,1.4909090909090912,1.7727272727272727,0.5636363636363636,11.454545454545457,9.036363636363635,13.154545454545454,0.6871818181818182,0.0,0.0,0.0,9.036363636363635,13.145454545454545,0.6873636363636364,4.054545454545455,6.136363636363637,0.6569090909090909,5.463636363636363,7.854545454545455,13.29090909090909,1.8090909090909089,1.4636363636363638,4.363636363636363,2.4,6.063636363636364,22.12727272727273,130.36363636363637,107.27272727272728,0.0,0.0,0.0,0.187142857,0.880909091,,0.0,0.187142857
417,Daniel Ochefu,19.0,75.0,0.444,3.7,1.0,0.63,0.296,0.037,0.037,0.0,0.444,0.529,0.375,0.0,0.0,,0.667,,0.148,4.0,,,0.0,0.0,6.6,0.43,0.0,0.074,7.6,25.4,16.5,5.8,1.3,0.0,9.7,18.0,-0.1,0.1,0.0,0.005,-7.0,-1.5,-8.4,-0.1,0.0,7.9,17.7,0.444,0.0,0.0,,7.9,17.7,0.444,0.0,1.3,0.0,3.3,11.2,14.5,2.0,1.3,0.0,2.0,11.2,15.8,91.0,108.0,0.0,0.0,0.0,0.08,0.92,,0.0,0.08
418,Daniel Orton,17.0,180.66666666666663,0.492,4.666666666666667,0.989,0.649,0.1906666666666666,0.079333333,0.069333333,0.011,0.4983333333333333,0.5976666666666667,0.2976666666666667,0.111,0.3125,0.0,0.6836666666666668,,0.1743333333333333,4.666666666666667,0.0,,0.0,0.0,12.4,0.5273333333333333,0.011,0.7083333333333334,11.233333333333334,15.366666666666667,13.133333333333333,6.166666666666667,1.8333333333333333,3.7,16.099999999999998,13.866666666666664,0.1,0.1999999999999999,0.3666666666666667,0.1043333333333333,-3.633333333,0.3,-3.366666667,-0.033333333,2.0,4.966666666666667,10.233333333333333,0.492,0.0,0.1,0.0,4.966666666666667,10.133333333333333,0.4983333333333333,4.0,7.133333333333333,0.5786666666666667,5.0,6.966666666666666,11.966666666666669,2.1,1.8333333333333333,2.4,2.5,7.466666666666666,13.933333333333332,107.0,103.66666666666669,0.0,0.0,0.0,0.173333333,0.826666667,,0.0,0.173333333
419,Daniel Oturu,16.5,94.0,0.4615,7.0,0.8685,0.481,0.301,0.048,0.0385,0.1315,0.5235,0.625,0.357,0.6,0.25,0.1,0.357,1.0,0.0575,2.5,0.1,0.0,0.0,0.0,12.95,0.51,0.1315,0.532,9.45,17.65,13.4,4.25,0.6,5.55,6.8,15.6,0.0,0.1,0.2,0.101,-3.4,-1.8,-5.2,-0.05,0.0,6.199999999999999,13.55,0.4615,0.15,1.7,0.1,6.05,11.9,0.5235,4.199999999999999,6.5,0.675,4.2,7.85,12.05,1.55,0.6,2.95,1.4,4.65,16.65,114.5,110.0,0.0,0.0,0.0,0.18,0.91,,0.0,0.18
420,Daniel Santiago,32.5,406.5,0.406,5.7,1.0,0.448,0.2935,0.1565,0.102,0.0,0.406,0.518,0.3285,0.25,0.3665,,0.872,,0.0885,11.0,,,0.0,0.0,7.75,0.481,0.0,0.538,6.15,15.15,10.6,3.35,1.45,2.5,13.5,13.95,0.25,0.35,0.6,0.0475,-5.5,0.05,-5.5,-0.1,14.0,4.65,11.35,0.406,0.0,0.0,,4.65,11.35,0.406,4.25,6.1,0.7025,2.8,6.85,9.7,1.15,1.45,1.8,2.2,10.7,13.6,97.5,106.5,0.0,0.0,0.0,0.0,1.0,,0.0,0.0
421,Daniel Theis,41.23809523809524,898.952381,0.5361428571428571,11.947619047619048,0.6747142857142857,0.3693809523809523,0.1465714285714285,0.097190476,0.0614761904761904,0.3252857142857143,0.6403809523809524,0.7607619047619048,0.5415238095238095,0.4261428571428571,0.4710952380952381,0.3213809523809524,0.8035714285714286,0.9796190476190476,0.1844285714285714,42.285714285714285,0.2354761904761904,0.3125714285714285,0.6666666666666666,0.0,14.685714285714283,0.606952381,0.3252857142857143,0.2525238095238095,7.185714285714286,18.6,12.914285714285716,8.3,1.1523809523809525,3.223809523809524,11.890476190476187,15.876190476190477,1.3333333333333333,1.0904761904761904,2.414285714285714,0.1254285714285714,-1.219047619,0.4952380952380952,-0.714285714,0.3571428571428571,25.571428571428573,7.60952381,14.185714285714283,0.5361428571428571,1.4904761904761905,4.619047619047619,0.3213809523809524,6.128571428571428,9.547619047619047,0.6403809523809524,2.4714285714285715,3.5619047619047617,0.6865714285714286,3.1666666666666665,8.304761904761905,11.471428571428572,2.804761904761905,1.1523809523809525,1.723809523809524,2.138095238095238,5.638095238095239,19.123809523809523,118.42857142857144,110.42857142857144,0.0,0.0,0.0,0.407058824,0.671904762,,0.0,0.407058824
424,Danny Fortson,34.4,465.8,0.4864,2.9,0.9896,0.6892,0.2208,0.0398,0.0396,0.0104,0.4911999999999999,0.5572,0.3988,0.162,0.3305,0.0,0.4791999999999999,,0.0028,0.0,0.0,,0.0,0.0,11.12,0.5822,0.0104,0.7234,14.88,22.34,18.58,2.62,1.0,0.48,22.64,16.0,1.12,0.28,1.4,0.088,-4.14,-2.1,-6.22,-0.32,5.4,5.34,11.04,0.4864,0.0,0.1,0.0,5.34,10.94,0.4911999999999999,6.38,8.04,0.7772,6.840000000000001,10.06,16.9,0.9,1.0,0.34,4.2,12.56,17.06,108.0,109.0,0.0,0.0,0.0,0.49,0.512,,0.0,0.49
441,Darko Miličić,34.73076923076923,611.4615384615385,0.4566538461538461,8.223076923076924,0.9900384615384616,0.2759230769230769,0.4114230769230769,0.1198076923076923,0.183076923076923,0.009961538,0.4618461538461539,0.7098,0.372,0.37724,0.3783333333333333,0.0,0.61468,,0.0576923076923076,11.76923076923077,0.0,,0.0,0.0,10.715384615384616,0.4682307692307692,0.009961538,0.1954615384615384,7.315384615384615,18.034615384615385,12.665384615384616,8.546153846153846,1.396153846153846,5.15,18.23846153846154,17.81923076923077,-0.115384615,0.7538461538461539,0.6230769230769231,0.0140384615384615,-4.711538462,1.0961538461538465,-3.603846154,0.053846154,11.653846153846152,6.926923076923076,15.1,0.4566538461538461,0.0,0.1384615384615384,0.0,6.926923076923076,14.961538461538462,0.4618461538461539,1.696153846153846,3.0923076923076924,0.5370454545454545,3.2884615384615383,8.1,11.384615384615383,2.7807692307692307,1.396153846153846,3.607692307692308,3.996153846153846,6.8538461538461535,15.542307692307691,91.6153846153846,104.3076923076923,0.0,0.0,0.0,0.083636364,0.965,,0.0,0.083636364
448,Darryl Watkins,7.0,84.5,0.4165,8.9,1.0,0.2784999999999999,0.2405,0.3735,0.107,0.0,0.4165,0.8,0.2915,0.396,0.333,,0.6855,,0.102,1.5,,,0.0,0.0,5.65,0.437,0.0,0.8095,9.2,17.05,13.2,2.35,2.1,2.8,27.8,14.8,-0.15,0.1,-0.05,-0.04,-6.7,-1.15,-7.85,-0.1,0.0,3.75,9.25,0.4165,0.0,0.0,,3.75,9.25,0.4165,3.2,6.8,0.45,4.0,7.75,11.8,0.85,2.1,1.8,4.7,6.75,10.7,76.0,105.0,0.0,0.0,0.0,0.15,0.925,,0.0,0.15
453,David Harrison,47.25,671.5,0.53125,4.7,1.0,0.5045000000000001,0.34275,0.109,0.0435,0.0,0.53125,0.63825,0.4429999999999999,0.351,0.31025,,0.59075,,0.104,20.5,,,0.0,0.0,10.075,0.543,0.0,0.5077499999999999,7.324999999999999,16.05,11.675,3.55,1.2999999999999998,5.2,21.5,19.125,-0.275,1.05,0.775,0.037,-6.35,1.2,-5.15,-0.425,8.25,7.475,14.05,0.53125,0.0,0.0,,7.475,14.05,0.53125,3.7,7.075,0.523,3.325,7.325,10.7,1.05,1.2999999999999998,3.625,4.775,11.0,18.6,92.25,102.5,0.0,0.0,0.0,0.0,1.0,,0.0,0.0
458,David Robinson*,64.0,1676.0,0.469,5.5,1.0,0.562,0.179,0.174,0.086,0.0,0.469,0.593,0.307,0.329,0.278,,0.635,,0.16,59.0,,,0.0,0.0,17.8,0.531,0.0,0.51,11.8,22.8,17.6,5.9,1.7,4.6,13.9,16.5,2.5,3.6,6.0,0.172,0.5,1.7,2.1,1.8,64.0,6.3,13.4,0.469,0.0,0.0,,6.3,13.4,0.469,4.8,6.8,0.71,5.2,11.0,16.2,1.9,1.7,3.5,2.6,4.0,17.4,109.0,95.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0
465,DayRon Sharpe,32.0,391.0,0.577,3.2,0.953,0.772,0.161,0.02,0.0,0.047,0.592,0.652,0.333,0.333,,0.286,0.595,1.0,0.195,22.0,0.143,1.0,0.0,0.0,20.7,0.593,0.047,0.275,23.2,21.4,22.3,6.7,1.2,3.4,15.2,21.7,0.8,0.5,1.2,0.152,-0.3,-2.5,-2.8,-0.1,8.0,10.7,18.5,0.577,0.2,0.9,0.286,10.4,17.6,0.592,3.0,5.1,0.585,10.0,9.8,19.8,2.1,1.2,1.9,3.7,7.4,24.5,118.0,111.0,0.0,0.0,0.0,0.11,0.89,,0.0,0.11
469,DeAndre Jordan,52.16666666666666,1317.9666666666667,0.6521,1.8266666666666669,0.999,0.8211666666666666,0.1598666666666666,0.0115,0.006133333,0.001,0.6527333333333334,0.7088,0.417,0.183576923076923,0.05073913,0.035714286,0.7310666666666666,0.0,0.4826333333333333,116.2,0.1428571428571428,0.0,0.0,0.0,18.16333333333333,0.6496999999999999,0.001,0.5158333333333334,13.24,31.23,22.290000000000003,7.423333333333333,0.94,4.28,18.686666666666667,14.463333333333331,2.546666666666667,2.1,4.66,0.1583999999999999,-0.08,0.61,0.53,1.106666666666667,40.7,7.033333333333333,10.826666666666666,0.6521,0.0,0.006666667,0.035714286,7.033333333333333,10.816666666666666,0.6527333333333334,3.103333333333333,5.48,0.5759333333333333,5.91,14.163333333333332,20.05,2.4033333333333333,0.94,2.53,3.056666666666666,4.85,17.153333333333332,120.36666666666666,105.46666666666668,0.0,0.0,0.0,0.05625,0.985,,0.0,0.05625
475,DeMarcus Cousins,41.68571428571428,1113.8857142857144,0.4553714285714286,11.40857142857143,0.7077428571428571,0.3648857142857143,0.2195714285714285,0.0353714285714285,0.087685714,0.2922571428571428,0.5064571428571428,0.6087142857142857,0.4148857142857143,0.2781714285714285,0.3011714285714286,0.3139428571428571,0.4874571428571428,0.9573529411764704,0.062542857,31.428571428571427,0.060314286,0.2308214285714285,1.2571428571428571,0.0,20.602857142857143,0.5543142857142858,0.2922571428571428,0.3797142857142857,9.254285714285714,29.57428571428571,19.422857142857143,18.01142857142857,2.3057142857142856,3.011428571428572,15.66,29.76,1.1171428571428572,1.7114285714285713,2.822857142857143,0.1148,0.7857142857142857,1.2057142857142855,1.9857142857142855,1.477142857142857,28.88571428571429,10.965714285714286,24.01142857142857,0.4553714285714286,2.2742857142857145,6.731428571428571,0.3139428571428571,8.697142857142856,17.291428571428572,0.5064571428571428,7.0285714285714285,9.354285714285714,0.7484571428571429,4.085714285714285,13.237142857142857,17.322857142857142,5.237142857142857,2.3057142857142856,1.6914285714285715,5.242857142857143,7.1485714285714295,31.234285714285715,105.08571428571427,104.8,0.0,0.0,0.0,0.168333333,0.914857143,,0.0,0.168333333
479,DeSagana Diop,50.11111111111112,738.8518518518518,0.4394444444444444,5.337037037037037,0.9968148148148148,0.5481851851851852,0.1887777777777777,0.1663333333333333,0.093074074,0.003185185,0.4403333333333333,0.5725,0.2922222222222222,0.3064074074074074,0.075791667,0.125,0.6767777777777778,1.0,0.1192222222222222,13.296296296296296,0.25,0.0,0.074074074,0.0,9.914814814814816,0.4449629629629629,0.003185185,0.3564814814814814,12.57037037037037,19.211111111111112,15.91851851851852,5.096296296296296,1.3074074074074074,4.988888888888888,19.78148148148148,9.888888889,0.1518518518518518,1.1592592592592592,1.3111111111111111,0.067444444,-3.425925926,1.0592592592592591,-2.374074074,0.066666667,7.851851851851852,3.4444444444444446,7.937037037037038,0.4394444444444444,0.0,0.0222222222222222,0.125,3.4444444444444446,7.903703703703704,0.4403333333333333,1.148148148148148,2.744444444444444,0.3963333333333333,5.637037037037038,8.777777777777779,14.411111111111111,1.8074074074074076,1.3074074074074074,3.4592592592592597,2.22962963,6.714814814814815,8.059259259259258,98.22222222222224,103.5925925925926,0.0,0.0,0.0,0.132,0.975925926,,0.0,0.132
484,Deandre Ayton,59.0,1811.75,0.59775,6.475,0.979,0.4505,0.275,0.16575,0.0875,0.021,0.6055,0.75425,0.518,0.45925,0.3675,0.19975,0.745,1.0,0.1595,105.5,0.101,0.25,0.0,0.0,20.675,0.62125,0.021,0.2075,11.525,26.450000000000003,19.05,8.424999999999999,1.1,3.05,11.475,21.125,3.75,2.375,6.15,0.16075,1.35,-0.2,1.15,1.425,57.25,11.35,19.1,0.59775,0.1,0.4,0.19975,11.25,18.7,0.6055,2.95,3.875,0.7535000000000001,5.0,11.575,16.575,2.55,1.1,1.675,2.725,4.425,25.775,119.75,108.75,0.0,0.0,0.0,0.055,0.9725,,0.0,0.055
493,Deng Gai,2.0,5.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.015,-3.6,-3.5,-7.2,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,117.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0
506,Derrick Caracter,41.0,215.0,0.485,5.6,1.0,0.439,0.364,0.167,0.03,0.0,0.485,0.621,0.25,0.636,0.5,,0.531,,0.045,3.0,,,0.0,0.0,10.0,0.532,0.0,0.348,10.3,12.2,11.3,5.1,1.0,3.5,20.0,20.2,0.0,0.3,0.3,0.057,-6.6,-0.5,-7.1,-0.3,0.0,7.9,16.2,0.485,0.0,0.0,,7.9,16.2,0.485,4.2,5.7,0.739,4.7,5.9,10.6,1.7,1.0,2.5,4.7,11.6,19.9,98.0,105.0,0.0,0.0,0.0,0.1,0.9,,0.0,0.1
507,Derrick Coleman,34.333333333333336,878.3333333333334,0.3583333333333333,10.033333333333331,0.8610000000000001,0.323,0.2063333333333333,0.1776666666666666,0.1546666666666666,0.139,0.3866666666666667,0.3993333333333333,0.423,0.219,0.4216666666666667,0.1833333333333333,0.6333333333333333,1.0,0.038666667,14.0,0.1303333333333333,0.3665,0.0,0.0,9.4,0.43,0.139,0.2693333333333333,7.8,22.9,15.4,5.966666666666666,1.0333333333333334,1.8333333333333333,14.1,17.599999999999998,0.5333333333333333,1.2333333333333332,1.7333333333333334,0.040666667,-3.033333333,-1.0,-4.1,0.3,21.666666666666668,5.633333333333333,15.733333333333334,0.3583333333333333,0.3999999999999999,2.1666666666666665,0.1833333333333333,5.266666666666667,13.533333333333331,0.3866666666666667,3.5,4.233333333333333,0.8460000000000001,3.6,10.566666666666666,14.166666666666666,1.8666666666666665,1.0333333333333334,1.2666666666666666,2.9333333333333336,5.633333333333333,15.166666666666666,89.0,101.0,0.0,0.0,0.0,0.203333333,0.796666667,,0.0,0.203333333
535,Dewan Hernandez,6.0,28.0,0.357,5.9,0.857,0.643,0.214,0.0,0.0,0.143,0.333,0.222,0.667,,,0.5,0.25,1.0,0.0,0.0,0.0,,0.0,0.0,12.9,0.432,0.143,0.357,19.3,33.2,26.4,16.4,1.7,0.0,15.6,29.3,0.0,0.1,0.0,0.043,-6.6,-3.0,-9.6,-0.1,0.0,8.5,23.8,0.357,1.7,3.4,0.5,6.8,20.4,0.333,5.1,8.5,0.6,8.5,15.3,23.8,5.1,1.7,0.0,5.1,10.2,23.8,95.0,101.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0
536,Dewayne Dedmon,28.5625,470.9375,0.414375,8.49375,0.8516874999999999,0.40803125,0.30553125,0.0698125,0.068,0.1483124999999999,0.4603125,0.6457142857142857,0.31434375,0.41825,0.3610714285714285,0.2297142857142857,0.6756785714285715,0.954846153846154,0.14215625,17.46875,0.2060714285714286,0.1996923076923077,0.03125,0.0,9.8,0.4929375,0.1483124999999999,0.5049375,8.615625,23.934375,16.15,3.240625,1.078125,3.965625,14.096875,15.1,0.159375,0.665625,0.84375,0.0488125,-4.828125,-0.31875,-5.13125,-0.096875,10.65625,5.271875,12.35,0.414375,0.5625,2.3375,0.2297142857142857,4.71875,10.021875,0.4603125,3.190625,5.1000000000000005,0.70271875,3.871875,10.45,14.3125,1.059375,1.078125,2.28125,2.409375,8.128125,14.303125,96.59375,106.5,0.0,0.0,0.0,0.155,0.9334375,,0.0,0.155
537,Dexter Pittman,8.75,42.25,0.3495,4.016666666666667,1.0,0.5093333333333333,0.48625,0.004416667,0.0,0.0,0.3495,0.5078333333333334,0.254,0.4,,,0.1508181818181818,,0.0141666666666666,1.25,,,0.0,0.0,4.15,0.33475,0.0,0.38475,32.24166666666667,18.0,25.7,0.4083333333333334,0.1166666666666666,0.1833333333333333,19.53333333333333,23.10833333333333,-0.05,0.0416666666666666,-0.008333333,-0.085083333,-10.1,-7.266666667,-17.34166667,-0.075,0.5,6.691666666666666,18.2,0.3495,0.0,0.0,,6.691666666666666,18.2,0.3495,0.2583333333333333,6.5,0.080375,14.391666666666667,8.191666666666666,22.633333333333336,0.1333333333333333,0.1166666666666666,0.1166666666666666,5.175,12.341666666666669,13.666666666666666,76.16666666666667,105.58333333333331,0.0,0.0,0.0,0.14,0.93,,0.0,0.14
538,Deyonta Davis,35.666666666666664,433.0,0.6003333333333334,5.166666666666667,0.985,0.6336666666666667,0.144,0.061,0.1456666666666666,0.015,0.611,0.751,0.438,0.129,0.342,0.0,0.7456666666666667,,0.302,24.0,1.0,0.0,0.0,0.0,14.266666666666667,0.6103333333333333,0.015,0.351,9.0,21.83333333333333,15.233333333333334,4.733333333333333,0.9,4.8,10.933333333333332,12.466666666666669,0.7666666666666666,0.4333333333333333,1.2,0.1266666666666666,-2.466666667,-0.266666667,-2.7,-0.033333333,2.0,6.566666666666666,11.033333333333331,0.6003333333333334,0.0,0.1333333333333333,0.0,6.566666666666666,10.9,0.611,2.1666666666666665,3.633333333333333,0.6076666666666667,4.1000000000000005,9.433333333333332,13.533333333333331,1.5,0.9,2.6,1.5333333333333332,6.7,15.366666666666667,121.66666666666669,109.0,0.0,0.0,0.0,0.113333333,0.886666667,,0.0,0.113333333
539,Diamond Stone,7.0,24.0,0.231,10.3,1.0,0.308,0.231,0.154,0.308,0.0,0.231,0.25,0.0,0.0,0.5,,1.0,,0.0,0.0,,,0.0,0.0,-1.2,0.339,0.0,0.308,4.8,22.7,14.0,0.0,0.0,3.4,11.9,31.3,-0.1,0.0,-0.1,-0.211,-14.9,-5.9,-20.8,-0.1,0.0,6.2,27.1,0.231,0.0,0.0,,6.2,27.1,0.231,8.3,8.3,1.0,2.1,10.4,12.5,0.0,0.0,2.1,4.2,10.4,20.8,69.0,108.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0
543,Dikembe Mutombo*,50.85714285714285,882.7142857142857,0.4792857142857142,3.4857142857142853,1.0,0.6391428571428571,0.2291428571428571,0.1041428571428571,0.0275714285714285,0.0,0.4792857142857142,0.5567142857142857,0.4105714285714286,0.3081666666666667,0.1826666666666666,,0.5685714285714286,,0.1284285714285714,16.285714285714285,,,0.0,0.0,13.471428571428572,0.5475714285714286,0.0,0.6091428571428571,13.314285714285717,24.52857142857143,19.014285714285712,1.8857142857142857,0.6428571428571429,5.928571428571429,17.82857142857143,11.214285714285714,1.1,1.742857142857143,2.871428571428571,0.1425714285714285,-2.071428571,1.4714285714285715,-0.614285714,0.4428571428571429,22.428571428571427,3.971428571428572,8.5,0.4792857142857142,0.0,0.0,,3.971428571428572,8.5,0.4792857142857142,3.4428571428571426,4.857142857142857,0.7107142857142856,6.042857142857143,11.542857142857144,17.6,0.6142857142857142,0.6428571428571429,4.185714285714285,2.3000000000000003,5.871428571428572,11.357142857142858,111.71428571428572,97.57142857142856,0.0,0.0,0.0,0.01,0.998571429,,0.0,0.01
549,Domantas Sabonis,51.785714285714285,1606.142857142857,0.5499285714285714,7.785714285714286,0.859,0.4576428571428571,0.2705714285714286,0.0579285714285714,0.072642857,0.141,0.5884999999999999,0.7112142857142858,0.4781428571428571,0.3923571428571429,0.2828571428571428,0.3135,0.6281428571428572,0.9381428571428572,0.075571429,39.71428571428572,0.1262857142857142,0.2473571428571428,0.0,0.0,20.207142857142856,0.6085714285714285,0.141,0.3819285714285714,9.535714285714286,28.071428571428573,18.764285714285712,22.05,1.2857142857142858,1.1928571428571428,16.85,22.4,3.2642857142857147,1.75,5.007142857142857,0.1456428571428571,1.9214285714285717,0.7642857142857142,2.6785714285714284,1.9428571428571428,41.42857142857143,9.921428571428573,17.97857142857143,0.5499285714285714,0.7714285714285715,2.45,0.3135,9.164285714285716,15.542857142857144,0.5884999999999999,5.078571428571428,6.9071428571428575,0.7320714285714286,4.25,12.314285714285717,16.54285714285714,6.892857142857143,1.2857142857142858,0.6785714285714286,4.307142857142857,5.028571428571429,25.67142857142857,116.28571428571428,111.07142857142856,0.0,0.0,0.0,0.411428571,0.589285714,,0.0,0.411428571
559,Donta Hall,6.7,97.7,0.5844,2.64,1.0,0.8474,0.1138,0.036,0.0029,0.0,0.5844,0.632,0.6252857142857143,0.1428571428571428,0.0,,0.6108,,0.3745,5.0,,,0.0,0.0,13.66,0.617,0.0,0.9926,11.94,19.89,15.93,4.84,1.1,3.63,16.020000000000003,10.97,0.18,0.11,0.32,0.1366,-3.33,-0.39,-3.74,-0.04,0.0,4.94,7.55,0.5844,0.0,0.0,,4.94,7.55,0.5844,3.66,6.709999999999999,0.5428,5.359999999999999,8.92,14.26,1.65,1.1,2.07,1.87,8.08,13.56,124.3,109.4,0.0,0.0,0.0,0.251428571,0.824,,0.0,0.251428571
562,Donte Grantham,3.0,2.0,0.0,26.4,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.0,,,0.0,0.0,0.0,,0.0,0.0,-38.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7,0.0,0.0,0.0,-0.946,-23.6,-14.0,-37.6,0.0,0.0,0.0,46.7,0.0,0.0,46.7,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.35,0.65,,0.0,0.35
572,Dragan Bender,22.25,432.0833333333333,0.4386666666666667,14.225,0.5058333333333334,0.3031666666666666,0.1879166666666666,0.004083333,0.0106666666666666,0.4941666666666666,0.5260833333333333,0.6645,0.2988333333333333,0.278,0.1156666666666666,0.351,0.8065833333333333,0.9993333333333334,0.07275,5.333333333333333,0.3268333333333333,0.4052499999999999,0.0,0.0,9.675,0.539,0.4941666666666666,0.14975,4.516666666666667,20.116666666666667,12.383333333333333,12.508333333333333,0.6166666666666667,2.966666666666667,17.383333333333333,15.925,-0.116666667,0.275,0.175,0.045916667,-3.383333333,0.3583333333333334,-3.025,-0.2,6.833333333333333,6.033333333333332,13.775,0.4386666666666667,2.325,6.783333333333334,0.351,3.7,6.983333333333333,0.5260833333333333,1.4,2.058333333333333,0.6705,2.025,9.016666666666667,11.05,4.125,0.6166666666666667,1.6083333333333334,3.091666666666667,6.591666666666668,15.775,100.58333333333331,110.25,0.0,0.0,0.0,0.215,0.785,,0.0,0.215
